Ms	Code	A0	CA	MA	T	AX	AY	AZ	GX	GY	GZ
23039	20	0.00	0	0.68	30.20	0	0	0	0	0	0	
23097	20	0.00	0	0.95	30.20	0	0	0	0	0	0	
23151	20	0.00	0	0.50	30.20	0	0	0	0	0	0	
23207	20	0.00	0	0.86	30.20	0	0	0	0	0	0	
23261	20	0.00	0	0.33	30.20	0	0	0	0	0	0	
23316	20	0.00	0	-0.38	30.20	0	0	0	0	0	0	
23370	20	0.00	0	0.33	30.20	0	0	0	0	0	0	
23429	20	0.00	0	0.50	30.20	0	0	0	0	0	0	
23484	20	0.00	0	0.15	30.20	0	0	0	0	0	0	
23538	20	0.00	0	0.24	30.20	0	0	0	0	0	0	
23596	20	0.00	0	-0.56	30.20	0	0	0	0	0	0	
23651	20	0.00	0	0.15	30.20	0	0	0	0	0	0	
23708	20	0.00	0	-0.47	30.20	0	0	0	0	0	0	
23764	20	0.00	0	0.15	30.20	0	0	0	0	0	0	
23818	20	0.00	0	-1.00	30.20	0	0	0	0	0	0	
23873	20	0.00	0	-0.64	30.20	0	0	0	0	0	0	
23928	20	0.00	0	-0.29	30.20	0	0	0	0	0	0	
23983	20	0.00	0	-0.03	30.20	0	0	0	0	0	0	
24041	20	0.00	0	-1.00	30.20	0	0	0	0	0	0	
24095	20	0.00	0	-0.73	30.20	0	0	0	0	0	0	
24151	20	0.00	0	-0.29	30.20	0	0	0	0	0	0	
24206	20	0.00	0	-0.56	30.20	0	0	0	0	0	0	
24260	20	0.00	0	-0.38	30.20	0	0	0	0	0	0	
24318	20	0.00	0	-0.21	30.20	0	0	0	0	0	0	
24376	20	0.00	0	-0.12	30.20	0	0	0	0	0	0	
24431	20	0.00	0	-0.12	30.20	0	0	0	0	0	0	
24486	20	0.00	0	-1.00	30.20	0	0	0	0	0	0	
24541	20	0.00	0	-0.29	30.20	0	0	0	0	0	0	
24595	20	0.00	0	-1.00	30.20	0	0	0	0	0	0	
24650	20	0.00	0	-0.38	30.20	0	0	0	0	0	0	
24709	20	0.00	0	-0.21	30.30	0	0	0	0	0	0	
24764	20	0.00	0	0.06	30.30	0	0	0	0	0	0	
24818	20	0.00	0	-0.38	30.20	0	0	0	0	0	0	
24874	20	0.00	0	-0.73	30.20	0	0	0	0	0	0	
24928	20	0.00	0	-0.47	30.20	0	0	0	0	0	0	
24989	20	0.00	0	-1.09	30.20	0	0	0	0	0	0	
25044	20	0.00	0	-0.38	30.20	0	0	0	0	0	0	
25099	20	0.00	0	-0.29	30.30	0	0	0	0	0	0	
25154	20	0.00	0	-0.56	30.30	0	0	0	0	0	0	
25209	20	0.00	0	-0.64	30.20	0	0	0	0	0	0	
25264	20	0.00	0	-0.73	30.30	0	0	0	0	0	0	
25322	20	0.00	0	-0.56	30.20	0	0	0	0	0	0	
25377	20	0.00	0	-0.73	30.30	0	0	0	0	0	0	
25432	20	0.00	0	-0.47	30.30	0	0	0	0	0	0	
25487	20	0.00	0	-0.56	30.30	0	0	0	0	0	0	
25542	20	0.00	0	-0.56	30.30	0	0	0	0	0	0	
25597	20	0.00	0	-1.00	30.30	0	0	0	0	0	0	
25655	20	0.00	0	-0.56	30.30	0	0	0	0	0	0	
25712	20	0.00	0	-0.64	30.30	0	0	0	0	0	0	
25768	20	0.00	0	-0.64	30.30	0	0	0	0	0	0	
25823	20	0.00	0	-0.64	30.30	0	0	0	0	0	0	
25877	20	0.00	0	-0.29	30.30	0	0	0	0	0	0	
25932	20	0.00	0	-0.56	30.30	0	0	0	0	0	0	
25991	20	0.00	0	-0.56	30.30	0	0	0	0	0	0	
26045	20	0.00	0	-0.38	30.30	0	0	0	0	0	0	
26100	20	0.00	0	-0.56	30.30	0	0	0	0	0	0	
26155	20	0.00	0	-0.38	30.30	0	0	0	0	0	0	
26210	20	0.00	0	-0.73	30.30	0	0	0	0	0	0	
26265	20	0.00	0	-0.38	30.30	0	0	0	0	0	0	
26323	20	0.00	0	-0.56	30.30	0	0	0	0	0	0	
26381	20	0.00	0	-0.73	30.30	0	0	0	0	0	0	
26435	20	0.00	0	-1.09	30.30	0	0	0	0	0	0	
26491	20	0.00	0	-1.00	30.30	0	0	0	0	0	0	
26545	20	0.00	0	-0.29	30.30	0	0	0	0	0	0	
26603	20	0.00	0	-0.47	30.30	0	0	0	0	0	0	
26659	20	0.00	0	-1.26	30.30	0	0	0	0	0	0	
26713	20	0.00	0	-0.38	30.30	0	0	0	0	0	0	
26768	20	0.00	0	-1.35	30.30	0	0	0	0	0	0	
26822	20	0.00	0	-1.09	30.30	0	0	0	0	0	0	
26878	20	0.00	0	-1.09	30.30	0	0	0	0	0	0	
26936	20	0.00	-1	-1.53	30.30	0	0	0	0	0	0	
26991	20	0.00	0	-0.47	30.30	0	0	0	0	0	0	
27049	20	0.00	0	-1.00	30.30	0	0	0	0	0	0	
27103	20	0.00	0	-0.64	30.30	0	0	0	0	0	0	
27158	20	0.00	0	-1.35	30.30	0	0	0	0	0	0	
27212	20	0.00	0	-0.12	30.30	0	0	0	0	0	0	
27271	20	0.00	0	-0.38	30.30	0	0	0	0	0	0	
27326	20	0.00	0	-0.47	30.30	0	0	0	0	0	0	
27380	20	0.00	0	-0.47	30.30	0	0	0	0	0	0	
27436	20	0.00	0	-0.56	30.30	0	0	0	0	0	0	
27490	20	0.00	0	-0.64	30.30	0	0	0	0	0	0	
27545	20	0.00	0	-0.56	30.30	0	0	0	0	0	0	
27604	20	0.00	0	-1.00	30.30	0	0	0	0	0	0	
27658	20	0.00	0	-0.56	30.30	0	0	0	0	0	0	
27713	20	0.00	0	-1.00	30.30	0	0	0	0	0	0	
27771	20	0.00	0	-0.38	30.30	0	0	0	0	0	0	
27826	20	0.00	0	-1.35	30.30	0	0	0	0	0	0	
27884	20	0.00	0	-0.56	30.30	0	0	0	0	0	0	
27939	20	0.00	0	-0.47	30.30	0	0	0	0	0	0	
27994	20	0.00	0	-1.00	30.30	0	0	0	0	0	0	
28049	20	0.00	0	-0.12	30.30	0	0	0	0	0	0	
28103	20	0.00	0	0.06	30.30	0	0	0	0	0	0	
28159	20	0.00	0	-0.38	30.30	0	0	0	0	0	0	
28217	20	0.00	0	-1.17	30.30	0	0	0	0	0	0	
28271	20	0.00	0	-0.38	30.30	0	0	0	0	0	0	
28327	20	0.00	0	0.24	30.30	0	0	0	0	0	0	
28382	20	0.00	0	-0.47	30.30	0	0	0	0	0	0	
28436	20	0.00	0	-0.64	30.30	0	0	0	0	0	0	
28489	20	0.00	0	-0.64	30.30	0	0	0	0	0	0	
28548	20	0.00	0	-0.73	30.30	0	0	0	0	0	0	
28603	20	0.00	0	-0.38	30.30	0	0	0	0	0	0	
28657	20	0.00	0	-0.64	30.30	0	0	0	0	0	0	
28713	20	0.00	0	-0.56	30.30	0	0	0	0	0	0	
28767	20	0.00	0	-0.38	30.30	0	0	0	0	0	0	
28822	20	0.00	0	0.06	30.30	0	0	0	0	0	0	
28881	20	0.00	0	-0.21	30.30	0	0	0	0	0	0	
28936	20	0.00	0	0.15	30.30	0	0	0	0	0	0	
28990	20	0.00	0	-0.47	30.30	0	0	0	0	0	0	
29045	20	0.00	0	-0.47	30.30	0	0	0	0	0	0	
29101	20	0.00	0	-0.03	30.30	0	0	0	0	0	0	
29158	20	0.00	0	-0.47	30.30	0	0	0	0	0	0	
29216	20	0.00	0	-0.38	30.30	0	0	0	0	0	0	
29271	20	0.00	0	-1.00	30.30	0	0	0	0	0	0	
29326	20	0.00	0	-0.73	30.30	0	0	0	0	0	0	
29380	20	0.00	0	-1.00	30.30	0	0	0	0	0	0	
29436	20	0.00	0	-0.47	30.30	0	0	0	0	0	0	
29491	20	0.00	0	-0.56	30.30	0	0	0	0	0	0	
29548	20	0.00	0	0.06	30.30	0	0	0	0	0	0	
29604	20	0.00	0	-0.38	30.30	0	0	0	0	0	0	
29659	20	0.00	0	-0.03	30.30	0	0	0	0	0	0	
29713	20	0.00	0	-0.38	30.30	0	0	0	0	0	0	
29768	20	0.00	0	-0.64	30.30	0	0	0	0	0	0	
29823	20	0.00	0	-1.17	30.30	0	0	0	0	0	0	
29884	20	0.00	0	-1.09	30.30	0	0	0	0	0	0	
29938	20	0.00	0	-1.44	30.30	0	0	0	0	0	0	
29994	20	0.00	0	-0.47	30.30	0	0	0	0	0	0	
30048	20	0.00	0	-0.64	30.30	0	0	0	0	0	0	
30103	20	0.00	0	-0.29	30.30	0	0	0	0	0	0	
30162	20	0.00	0	-0.56	30.30	0	0	0	0	0	0	
30216	20	0.00	0	-1.17	30.30	0	0	0	0	0	0	
30271	20	0.00	0	-0.64	30.30	0	0	0	0	0	0	
30326	20	0.00	0	-1.00	30.30	0	0	0	0	0	0	
30381	20	0.00	0	-0.47	30.30	0	0	0	0	0	0	
30436	20	0.00	0	-0.56	30.30	0	0	0	0	0	0	
30494	20	0.00	0	-0.56	30.30	0	0	0	0	0	0	
30552	20	0.00	0	-1.09	30.30	0	0	0	0	0	0	
30606	20	0.00	0	-0.29	30.30	0	0	0	0	0	0	
30661	20	0.00	0	-0.47	30.30	0	0	0	0	0	0	
30716	20	0.00	0	-0.29	30.30	0	0	0	0	0	0	
30771	20	0.00	0	-0.56	30.30	0	0	0	0	0	0	
30829	20	0.00	0	-0.21	30.30	0	0	0	0	0	0	
30884	20	0.00	0	-0.03	30.30	0	0	0	0	0	0	
30939	20	0.00	0	-0.21	30.30	0	0	0	0	0	0	
30993	20	0.00	0	-0.29	30.30	0	0	0	0	0	0	
31048	20	0.00	0	-0.56	30.30	0	0	0	0	0	0	
31104	20	0.00	0	-0.64	30.30	0	0	0	0	0	0	
31161	20	0.00	0	-0.56	30.30	0	0	0	0	0	0	
31216	20	0.00	0	-0.38	30.30	0	0	0	0	0	0	
31274	20	0.00	0	-0.56	30.30	0	0	0	0	0	0	
31329	20	0.00	0	-0.64	30.30	0	0	0	0	0	0	
31383	20	0.00	0	-1.26	30.30	0	0	0	0	0	0	
31442	20	0.00	0	-0.64	30.30	0	0	0	0	0	0	
31497	20	0.00	0	-0.38	30.30	0	0	0	0	0	0	
31551	20	0.00	0	-0.38	30.30	0	0	0	0	0	0	
31606	20	0.00	0	-0.64	30.30	0	0	0	0	0	0	
31661	20	0.00	0	-0.21	30.30	0	0	0	0	0	0	
31716	20	0.00	0	0.06	30.30	0	0	0	0	0	0	
31774	20	0.00	0	0.33	30.30	0	0	0	0	0	0	
31829	20	0.00	0	0.77	30.30	0	0	0	0	0	0	
31884	20	0.00	0	0.33	30.30	0	0	0	0	0	0	
31941	20	0.00	0	0.68	30.30	0	0	0	0	0	0	
31996	20	0.00	0	-1.09	30.40	0	0	0	0	0	0	
32051	20	0.00	0	-0.47	30.40	0	0	0	0	0	0	
32109	20	0.00	0	-0.12	30.40	0	0	0	0	0	0	
32164	20	0.00	0	-1.17	30.40	0	0	0	0	0	0	
32219	20	0.00	0	-0.73	30.40	0	0	0	0	0	0	
32274	20	0.00	0	-0.38	30.40	0	0	0	0	0	0	
32328	20	0.00	0	-0.47	30.40	0	0	0	0	0	0	
32384	20	0.00	0	-0.64	30.30	0	0	0	0	0	0	
32442	20	0.00	0	-0.64	30.40	0	0	0	0	0	0	
32496	20	0.00	0	-1.09	30.40	0	0	0	0	0	0	
32552	20	0.00	0	-1.00	30.40	0	0	0	0	0	0	
32606	20	0.00	0	-1.00	30.40	0	0	0	0	0	0	
32663	20	0.00	0	-0.73	30.40	0	0	0	0	0	0	
32722	20	0.00	0	-0.56	30.40	0	0	0	0	0	0	
32776	20	0.00	0	-1.26	30.40	0	0	0	0	0	0	
32831	20	0.00	0	-0.64	30.40	0	0	0	0	0	0	
32885	20	0.00	0	-0.38	30.40	0	0	0	0	0	0	
32941	20	0.00	0	-0.29	30.40	0	0	0	0	0	0	
32995	20	0.00	0	-1.00	30.40	0	0	0	0	0	0	
33053	20	0.00	0	-1.00	30.40	0	0	0	0	0	0	
33108	20	0.00	0	-0.73	30.40	0	0	0	0	0	0	
33163	20	0.00	0	-1.00	30.40	0	0	0	0	0	0	
33217	20	0.00	0	-1.26	30.40	0	0	0	0	0	0	
33272	20	0.00	0	-0.73	30.40	0	0	0	0	0	0	
33340	20	0.00	0	-1.35	30.40	0	0	0	0	0	0	
33394	20	0.00	0	-0.73	30.40	0	0	0	0	0	0	
33450	20	0.00	-1	-1.35	30.40	0	0	0	0	0	0	
33504	20	0.00	-1	-1.17	30.40	0	0	0	0	0	0	
33559	20	0.00	-1	-1.09	30.40	0	0	0	0	0	0	
33614	20	0.00	-1	-1.00	30.40	0	0	0	0	0	0	
33672	20	0.00	-1	-1.62	30.40	0	0	0	0	0	0	
33727	20	0.00	-1	-1.17	30.40	0	0	0	0	0	0	
33781	20	0.00	-1	-1.17	30.40	0	0	0	0	0	0	
33837	20	0.00	-1	-1.09	30.40	0	0	0	0	0	0	
33891	20	0.00	-1	-1.35	30.40	0	0	0	0	0	0	
33946	20	0.00	-1	-0.73	30.40	0	0	0	0	0	0	
34007	20	0.00	-1	-1.44	30.40	0	0	0	0	0	0	
34062	20	0.00	-1	-1.09	30.40	0	0	0	0	0	0	
34116	20	0.00	-1	-1.26	30.40	0	0	0	0	0	0	
34172	20	0.00	-1	-1.44	30.40	0	0	0	0	0	0	
34226	20	0.00	-1	-1.44	30.40	0	0	0	0	0	0	
34284	20	0.00	-1	-1.09	30.40	0	0	0	0	0	0	
34340	20	0.00	-1	-0.56	30.40	0	0	0	0	0	0	
34395	20	0.00	-1	-0.73	30.40	0	0	0	0	0	0	
34449	20	0.00	-1	-1.35	30.40	0	0	0	0	0	0	
34504	20	0.00	-1	-1.44	30.40	0	0	0	0	0	0	
34560	20	0.00	-1	-1.35	30.40	0	0	0	0	0	0	
34617	20	0.00	-1	-0.64	30.40	0	0	0	0	0	0	
34672	20	0.00	-1	-1.44	30.40	0	0	0	0	0	0	
34730	20	0.00	-1	-1.35	30.40	0	0	0	0	0	0	
34785	20	0.00	-1	-1.09	30.40	0	0	0	0	0	0	
34839	20	0.00	-1	-1.62	30.40	0	0	0	0	0	0	
34895	20	0.00	-1	-1.17	30.40	0	0	0	0	0	0	
34953	20	0.00	-1	-1.35	30.40	0	0	0	0	0	0	
35008	20	0.00	-1	-1.09	30.40	0	0	0	0	0	0	
35062	20	0.00	-1	-1.00	30.40	0	0	0	0	0	0	
35118	20	0.00	-1	-1.26	30.40	0	0	0	0	0	0	
35172	20	0.00	-1	-1.62	30.40	0	0	0	0	0	0	
35227	20	0.00	-1	-1.09	30.40	0	0	0	0	0	0	
35286	20	0.00	-1	-1.53	30.40	0	0	0	0	0	0	
35341	20	0.00	-1	-0.73	30.40	0	0	0	0	0	0	
35398	20	0.00	-1	-1.44	30.40	0	0	0	0	0	0	
35453	20	0.00	-1	-1.35	30.40	0	0	0	0	0	0	
35508	20	0.00	-1	-1.79	30.40	0	0	0	0	0	0	
35566	20	0.00	-1	-1.70	30.40	0	0	0	0	0	0	
35622	20	0.00	-1	-1.26	30.40	0	0	0	0	0	0	
35677	20	0.00	-1	-1.62	30.40	0	0	0	0	0	0	
35731	20	0.00	-1	-0.73	30.40	0	0	0	0	0	0	
35786	20	0.00	-1	-0.73	30.40	0	0	0	0	0	0	
35842	20	0.00	-1	-1.35	30.40	0	0	0	0	0	0	
35900	20	0.00	-1	-1.00	30.40	0	0	0	0	0	0	
35954	20	0.00	-1	-1.09	30.40	0	0	0	0	0	0	
36010	20	0.00	-1	-1.35	30.40	0	0	0	0	0	0	
36067	20	0.00	-1	-1.26	30.40	0	0	0	0	0	0	
36122	20	0.00	-1	-1.26	30.40	0	0	0	0	0	0	
36178	20	0.00	-1	-1.26	30.40	0	0	0	0	0	0	
36236	20	0.00	-1	-1.17	30.40	0	0	0	0	0	0	
36290	20	0.00	-1	-1.26	30.40	0	0	0	0	0	0	
36346	20	0.00	-1	-1.35	30.40	0	0	0	0	0	0	
36401	20	0.00	-1	-1.26	30.40	0	0	0	0	0	0	
36456	20	0.00	-1	-1.00	30.40	0	0	0	0	0	0	
36510	20	0.00	-1	-1.00	30.40	0	0	0	0	0	0	
36569	20	0.00	-1	-1.09	30.40	0	0	0	0	0	0	
36624	20	0.00	-1	-1.62	30.40	0	0	0	0	0	0	
36679	20	0.00	-1	-1.26	30.40	0	0	0	0	0	0	
36737	20	0.00	-1	-1.17	30.40	0	0	0	0	0	0	
36792	20	0.00	-1	-1.00	30.40	0	0	0	0	0	0	
36850	20	0.00	-1	-1.26	30.40	0	0	0	0	0	0	
36905	20	0.00	-1	-1.26	30.40	0	0	0	0	0	0	
36960	20	0.00	-1	-1.97	30.40	0	0	0	0	0	0	
37015	20	0.00	-1	-1.09	30.40	0	0	0	0	0	0	
37070	20	0.00	-1	-1.09	30.40	0	0	0	0	0	0	
37125	20	0.00	-1	-1.70	30.40	0	0	0	0	0	0	
37183	20	0.00	-1	-1.62	30.40	0	0	0	0	0	0	
37238	20	0.00	-1	-1.26	30.40	0	0	0	0	0	0	
37294	20	0.00	-1	-0.56	30.40	0	0	0	0	0	0	
37348	20	0.00	-1	-1.17	30.50	0	0	0	0	0	0	
37406	20	0.00	-1	-1.44	30.50	0	0	0	0	0	0	
37461	20	0.00	-1	-1.17	30.40	0	0	0	0	0	0	
37519	20	0.00	-1	-1.62	30.50	0	0	0	0	0	0	
37574	20	0.00	-1	-1.53	30.50	0	0	0	0	0	0	
37630	20	0.00	-1	-1.17	30.50	0	0	0	0	0	0	
37684	20	0.00	-1	-0.64	30.50	0	0	0	0	0	0	
37739	20	0.00	-1	-1.35	30.50	0	0	0	0	0	0	
37795	20	0.00	-1	-1.44	30.50	0	0	0	0	0	0	
37853	20	0.00	-1	-1.00	30.40	0	0	0	0	0	0	
37907	20	0.00	-1	-1.17	30.40	0	0	0	0	0	0	
37962	20	0.00	-1	-0.73	30.50	0	0	0	0	0	0	
38018	20	0.00	-1	-0.73	30.40	0	0	0	0	0	0	
38073	20	0.00	-1	-1.00	30.40	0	0	0	0	0	0	
38125	20	0.00	-1	-1.79	30.50	0	0	0	0	0	0	
38184	20	0.00	-1	-1.26	30.50	0	0	0	0	0	0	
38239	20	0.00	-1	-0.73	30.50	0	0	0	0	0	0	
38294	20	0.00	-1	-1.26	30.50	0	0	0	0	0	0	
38348	20	0.00	-1	-1.17	30.50	0	0	0	0	0	0	
38404	20	0.00	-1	-1.44	30.50	0	0	0	0	0	0	
38459	20	0.00	-1	-1.35	30.50	0	0	0	0	0	0	
38517	20	0.00	-1	-1.44	30.50	0	0	0	0	0	0	
38572	20	0.00	-1	-1.53	30.50	0	0	0	0	0	0	
38627	20	0.00	-1	-1.00	30.50	0	0	0	0	0	0	
38682	20	0.00	-1	-1.44	30.50	0	0	0	0	0	0	
38737	20	0.00	-1	-0.56	30.50	0	0	0	0	0	0	
38798	20	0.00	-1	-1.00	30.50	0	0	0	0	0	0	
38853	20	0.00	-1	-1.09	30.40	0	0	0	0	0	0	
38908	20	0.00	-1	-1.17	30.50	0	0	0	0	0	0	
38963	20	0.00	-1	-0.64	30.50	0	0	0	0	0	0	
39018	20	0.00	-1	-1.09	30.50	0	0	0	0	0	0	
39073	20	0.00	-1	-1.17	30.50	0	0	0	0	0	0	
39132	20	0.00	-1	-1.26	30.50	0	0	0	0	0	0	
39186	20	0.00	-1	-0.64	30.50	0	0	0	0	0	0	
39241	20	0.00	0	-0.73	30.50	0	0	0	0	0	0	
39297	20	0.00	-1	-1.62	30.50	0	0	0	0	0	0	
39351	20	0.00	-1	-1.35	30.50	0	0	0	0	0	0	
39406	20	0.00	-1	-1.17	30.50	0	0	0	0	0	0	
39468	20	0.00	-1	-1.35	30.50	0	0	0	0	0	0	
39522	20	0.00	-1	-1.17	30.50	0	0	0	0	0	0	
39577	20	0.00	-1	-1.09	30.50	0	0	0	0	0	0	
39633	20	0.00	-1	-1.35	30.50	0	0	0	0	0	0	
39687	20	0.00	-1	-1.35	30.50	0	0	0	0	0	0	
39742	20	0.00	-1	-1.09	30.50	0	0	0	0	0	0	
39801	20	0.00	-1	-1.35	30.50	0	0	0	0	0	0	
39856	20	0.00	-1	-1.17	30.50	0	0	0	0	0	0	
39910	20	0.00	-1	-1.17	30.50	0	0	0	0	0	0	
39965	20	0.00	-1	-1.35	30.50	0	0	0	0	0	0	
40021	20	0.00	-1	-1.35	30.50	0	0	0	0	0	0	
40076	20	0.00	-1	-1.09	30.50	0	0	0	0	0	0	
40136	20	0.00	-1	-1.09	30.50	0	0	0	0	0	0	
40192	20	0.00	-1	-0.64	30.50	0	0	0	0	0	0	
40247	20	0.00	-1	-1.44	30.50	0	0	0	0	0	0	
40301	20	0.00	-1	-1.53	30.50	0	0	0	0	0	0	
40357	20	0.00	-1	-1.44	30.50	0	0	0	0	0	0	
40415	20	0.00	-1	-1.09	30.50	0	0	0	0	0	0	
40470	20	0.00	-1	-1.35	30.50	0	0	0	0	0	0	
40524	20	0.00	-1	-0.64	30.50	0	0	0	0	0	0	
40580	20	0.00	-1	-1.35	30.50	0	0	0	0	0	0	
40635	20	0.00	-1	-0.56	30.50	0	0	0	0	0	0	
40689	20	0.00	-1	-1.17	30.50	0	0	0	0	0	0	
40748	20	0.00	-1	-1.09	30.50	0	0	0	0	0	0	
40806	20	0.00	0	-0.29	30.50	0	0	0	0	0	0	
40860	20	0.00	0	-0.38	30.50	0	0	0	0	0	0	
40916	20	0.00	0	-1.26	30.50	0	0	0	0	0	0	
40971	20	0.00	0	-0.73	30.50	0	0	0	0	0	0	
41025	20	0.00	0	-0.64	30.50	0	0	0	0	0	0	
41084	20	0.00	0	-0.56	30.50	0	0	0	0	0	0	
41139	20	0.00	0	-0.64	30.50	0	0	0	0	0	0	
41194	20	0.00	0	-0.56	30.50	0	0	0	0	0	0	
41248	20	0.00	0	-1.44	30.50	0	0	0	0	0	0	
41304	20	0.00	0	-1.09	30.50	0	0	0	0	0	0	
41359	20	0.00	0	-1.35	30.50	0	0	0	0	0	0	
41417	20	0.00	0	-0.56	30.50	0	0	0	0	0	0	
41472	20	0.00	0	-1.35	30.50	0	0	0	0	0	0	
41529	20	0.00	-1	-1.09	30.50	0	0	0	0	0	0	
41584	20	0.00	0	-0.64	30.50	0	0	0	0	0	0	
41640	20	0.00	0	-0.73	30.50	0	0	0	0	0	0	
41698	20	0.00	0	-1.17	30.50	0	0	0	0	0	0	
41752	20	0.00	-1	-1.62	30.50	0	0	0	0	0	0	
41808	20	0.00	0	-0.38	30.50	0	0	0	0	0	0	
41863	20	0.00	0	-1.17	30.50	0	0	0	0	0	0	
41917	20	0.00	-1	-1.44	30.50	0	0	0	0	0	0	
41972	20	0.00	-1	-1.53	30.50	0	0	0	0	0	0	
42031	20	0.00	-1	-0.64	30.50	0	0	0	0	0	0	
42086	20	0.00	0	-0.47	30.50	0	0	0	0	0	0	
42140	20	0.00	0	-0.56	30.50	0	0	0	0	0	0	
42199	20	0.00	0	-0.56	30.50	0	0	0	0	0	0	
42253	20	0.00	0	-0.47	30.50	0	0	0	0	0	0	
42308	20	0.00	0	-0.29	30.50	0	0	0	0	0	0	
42367	20	0.00	0	-0.56	30.50	0	0	0	0	0	0	
42422	20	0.00	0	-0.38	30.50	0	0	0	0	0	0	
42476	20	0.00	0	-0.38	30.50	0	0	0	0	0	0	
42532	20	0.00	0	-0.47	30.50	0	0	0	0	0	0	
42587	20	0.00	0	-1.17	30.50	0	0	0	0	0	0	
42641	20	0.00	0	-0.21	30.50	0	0	0	0	0	0	
42699	20	0.00	0	-1.00	30.50	0	0	0	0	0	0	
42755	20	0.00	0	-1.26	30.50	0	0	0	0	0	0	
42809	20	0.00	0	-0.38	30.50	0	0	0	0	0	0	
42864	20	0.00	0	-0.29	30.50	0	0	0	0	0	0	
42922	20	0.00	0	-1.26	30.50	0	0	0	0	0	0	
42980	20	0.00	0	-1.00	30.50	0	0	0	0	0	0	
43035	20	0.00	0	-1.00	30.50	0	0	0	0	0	0	
43090	20	0.00	0	-1.00	30.50	0	0	0	0	0	0	
43145	20	0.00	0	-0.56	30.50	0	0	0	0	0	0	
43200	20	0.00	0	-0.56	30.50	0	0	0	0	0	0	
43254	20	0.00	0	-0.56	30.50	0	0	0	0	0	0	
43313	20	0.00	0	-0.73	30.50	0	0	0	0	0	0	
43368	20	0.00	0	-0.38	30.50	0	0	0	0	0	0	
43423	20	0.00	0	-0.29	30.50	0	0	0	0	0	0	
43478	20	0.00	0	-0.38	30.50	0	0	0	0	0	0	
43533	20	0.00	0	-0.64	30.50	0	0	0	0	0	0	
43590	20	0.00	0	-0.38	30.50	0	0	0	0	0	0	
43649	20	0.00	0	-0.64	30.50	0	0	0	0	0	0	
43703	20	0.00	0	-0.38	30.50	0	0	0	0	0	0	
43758	20	0.00	0	-0.03	30.50	0	0	0	0	0	0	
43813	20	0.00	0	-1.17	30.50	0	0	0	0	0	0	
43868	20	0.00	0	-1.00	30.50	0	0	0	0	0	0	
43922	20	0.00	0	-0.38	30.50	0	0	0	0	0	0	
43980	20	0.00	0	-1.35	30.50	0	0	0	0	0	0	
44036	20	0.00	0	-1.35	30.50	0	0	0	0	0	0	
44090	20	0.00	0	-0.73	30.50	0	0	0	0	0	0	
44145	20	0.00	0	-0.64	30.50	0	0	0	0	0	0	
44200	20	0.00	0	-1.35	30.50	0	0	0	0	0	0	
44255	20	0.00	-1	-1.35	30.50	0	0	0	0	0	0	
44324	20	0.00	0	-0.38	30.50	0	0	0	0	0	0	
44378	20	0.00	0	-0.73	30.50	0	0	0	0	0	0	
44433	20	0.00	0	-1.35	30.50	0	0	0	0	0	0	
44487	20	0.00	0	-0.64	30.50	0	0	0	0	0	0	
44546	20	0.00	0	-0.73	30.50	0	0	0	0	0	0	
44601	20	0.00	0	-0.73	30.50	0	0	0	0	0	0	
44655	20	0.00	0	-0.73	30.50	0	0	0	0	0	0	
44711	20	0.00	0	-1.00	30.50	0	0	0	0	0	0	
44765	20	0.00	0	-1.09	30.50	0	0	0	0	0	0	
44820	20	0.00	0	-1.09	30.50	0	0	0	0	0	0	
44879	20	0.00	0	-1.00	30.50	0	0	0	0	0	0	
44933	20	0.00	0	-1.00	30.50	0	0	0	0	0	0	
44990	20	0.00	0	-0.64	30.50	0	0	0	0	0	0	
45045	20	0.00	0	-0.56	30.50	0	0	0	0	0	0	
45100	20	0.00	0	-0.56	30.50	0	0	0	0	0	0	
45155	20	0.00	0	-0.56	30.50	0	0	0	0	0	0	
45213	20	0.00	0	-0.64	30.50	0	0	0	0	0	0	
45269	20	0.00	0	-0.47	30.50	0	0	0	0	0	0	
45324	20	0.00	0	-0.12	30.50	0	0	0	0	0	0	
45378	20	0.00	0	-0.64	30.50	0	0	0	0	0	0	
45434	20	0.00	0	-1.17	30.50	0	0	0	0	0	0	
45489	20	0.00	0	-0.64	30.60	0	0	0	0	0	0	
45547	20	0.00	0	-1.00	30.50	0	0	0	0	0	0	
45603	20	0.00	0	-0.56	30.50	0	0	0	0	0	0	
45657	20	0.00	0	-0.21	30.50	0	0	0	0	0	0	
45715	20	0.00	0	-0.38	30.60	0	0	0	0	0	0	
45769	20	0.00	0	-0.29	30.60	0	0	0	0	0	0	
45829	20	0.00	0	-0.29	30.50	0	0	0	0	0	0	
45883	20	0.00	0	-0.73	30.50	0	0	0	0	0	0	
45938	20	0.00	0	-0.29	30.50	0	0	0	0	0	0	
45994	20	0.00	0	-0.21	30.60	0	0	0	0	0	0	
46048	20	0.00	0	-0.29	30.50	0	0	0	0	0	0	
46103	20	0.00	0	-0.73	30.60	0	0	0	0	0	0	
46162	20	0.00	0	-0.73	30.50	0	0	0	0	0	0	
46217	20	0.00	0	-1.00	30.60	0	0	0	0	0	0	
46272	20	0.00	0	-1.26	30.60	0	0	0	0	0	0	
46326	20	0.00	0	-0.56	30.60	0	0	0	0	0	0	
