1.81, 5.29, 25.00, 22963, 0
2.51, 5.29, 21.47, 22993, 0
3.06, 5.29, 7.81, 23013, 0
3.76, 6.54, 2.24, 23031, 0
4.31, 6.54, 1.73, 23051, 0
4.76, 6.54, 0.00, 23073, 0
4.50, 3.48, 2.24, 23092, 0
4.30, 3.48, 5.00, 23111, 0
4.14, 3.48, 5.10, 23130, 0
4.01, 3.48, 4.58, 23148, 0
4.14, 4.66, 4.69, 23168, 0
4.24, 4.66, 7.07, 23190, 0
4.32, 4.66, 5.83, 23208, 0
4.19, 3.66, 6.32, 23228, 0
4.09, 3.66, 5.48, 23246, 0
4.00, 3.66, 4.90, 23266, 0
4.31, 5.56, 3.74, 23284, 0
4.56, 5.56, 2.24, 23307, 0
4.76, 5.56, 1.41, 23326, 0
4.92, 5.56, 1.00, 23347, 0
5.00, 5.31, 1.00, 23366, 0
5.06, 5.31, 1.00, 23386, 0
5.11, 5.31, 1.41, 23408, 0
5.11, 5.12, 1.41, 23427, 0
5.11, 5.12, 2.45, 23446, 0
5.12, 5.12, 3.00, 23465, 0
5.22, 5.65, 3.74, 23484, 0
5.31, 5.65, 3.32, 23503, 0
5.38, 5.65, 3.32, 23526, 0
5.43, 5.64, 3.16, 23545, 0
5.47, 5.64, 4.12, 23564, 0
5.50, 5.64, 4.00, 23583, 0
5.53, 5.64, 3.00, 23602, 0
5.67, 6.25, 3.00, 23621, 0
5.79, 6.25, 3.00, 23644, 0
5.88, 6.25, 2.00, 23663, 0
5.99, 6.43, 2.00, 23682, 0
6.08, 6.43, 2.00, 23704, 0
6.15, 6.43, 2.00, 23723, 0
6.18, 6.34, 2.00, 23742, 0
6.21, 6.34, 2.00, 23764, 0
6.24, 6.34, 2.00, 23784, 0
6.32, 6.62, 2.00, 23802, 0
6.38, 6.62, 2.24, 23822, 0
6.42, 6.62, 2.24, 23840, 0
6.46, 6.62, 2.24, 23860, 0
6.50, 6.66, 3.16, 23882, 0
6.53, 6.66, 2.24, 23902, 0
6.56, 6.66, 3.16, 23920, 0
6.57, 6.60, 2.24, 23940, 0
6.58, 6.60, 3.16, 23959, 0
6.58, 6.60, 2.00, 23977, 0
6.60, 6.69, 2.00, 24000, 0
6.62, 6.69, 2.00, 24019, 0
6.63, 6.69, 2.00, 24038, 0
6.62, 6.56, 2.00, 24060, 0
6.61, 6.56, 2.00, 24079, 0
6.60, 6.56, 2.00, 24101, 0
6.59, 6.56, 2.00, 24121, 0
6.60, 6.65, 2.00, 24139, 0
6.61, 6.65, 2.00, 24159, 0
6.62, 6.65, 2.00, 24177, 0
6.60, 6.53, 2.00, 24197, 0
6.58, 6.53, 2.00, 24219, 0
6.57, 6.53, 2.00, 24239, 0
6.54, 6.41, 2.00, 24257, 0
6.51, 6.41, 2.24, 24276, 0
6.49, 6.41, 3.16, 24295, 0
6.48, 6.41, 2.24, 24314, 0
6.41, 6.13, 3.16, 24337, 0
6.35, 6.13, 3.00, 24355, 0
6.31, 6.13, 3.00, 24375, 0
6.29, 6.21, 2.00, 24393, 0
6.27, 6.21, 2.24, 24413, 0
6.26, 6.21, 2.24, 24434, 0
6.16, 5.78, 1.41, 24457, 0
6.09, 5.78, 1.41, 24476, 0
6.03, 5.78, 1.41, 24495, 0
5.96, 5.70, 1.00, 24514, 0
5.91, 5.70, 1.00, 24532, 0
5.87, 5.70, 1.00, 24552, 0
5.83, 5.70, 1.41, 24574, 0
5.83, 5.80, 1.41, 24593, 0
5.82, 5.80, 2.24, 24612, 0
5.82, 5.80, 3.00, 24631, 0
5.76, 5.53, 3.74, 24650, 0
5.71, 5.53, 2.45, 24670, 0
5.67, 5.53, 3.16, 24692, 0
5.56, 5.10, 3.16, 24712, 0
5.47, 5.10, 3.16, 24730, 0
5.40, 5.10, 4.24, 24750, 0
5.34, 5.10, 3.32, 24768, 0
5.45, 5.90, 3.16, 24794, 0
5.54, 5.90, 2.83, 24813, 0
5.61, 5.90, 2.24, 24832, 0
5.48, 4.95, 2.24, 24851, 0
5.37, 4.95, 2.24, 24870, 0
5.29, 4.95, 2.24, 24889, 0
5.09, 4.31, 3.00, 24911, 1
4.94, 4.31, 3.00, 24931, 1
4.81, 4.31, 3.00, 24950, 1
4.68, 4.17, 2.00, 24969, 1
4.58, 4.17, 2.24, 24988, 1
4.50, 4.17, 2.24, 25007, 1
4.32, 3.57, 2.24, 25030, 1
4.17, 3.57, 3.00, 25049, 1
4.05, 3.57, 3.00, 25068, 1
3.95, 3.57, 4.12, 25088, 1
3.80, 3.17, 3.32, 25106, 1
3.67, 3.17, 5.74, 25125, 1
3.57, 3.17, 3.74, 25151, 1
3.42, 2.84, 3.32, 25170, 1
3.31, 2.84, 4.47, 25189, 1
3.22, 2.84, 27.15, 25208, 1
