-0.36, 1, 6.29, 13313, 40
-0.36, 2, 4.30, 13418, 40
-0.36, 3, 6.89, 13465, 40
-0.36, 3, 6.11, 13513, 40
-0.36, 4, 7.84, 13560, 40
-0.36, 5, 6.55, 13607, 40
-0.36, 5, 6.72, 13655, 40
-0.36, 5, 6.81, 13703, 40
-0.36, 5, 5.25, 13750, 40
-0.36, 6, 6.89, 13797, 40
-0.36, 5, 5.17, 13844, 40
-0.36, 6, 6.20, 13892, 40
-0.36, 6, 7.07, 13939, 40
-0.36, 6, 8.10, 13986, 40
-0.36, 6, 7.41, 14033, 40
-0.36, 7, 7.24, 14082, 40
-0.36, 7, 6.29, 14129, 40
-0.36, 7, 7.15, 14176, 40
-0.36, 7, 6.72, 14223, 40
-0.36, 7, 7.58, 14273, 40
-0.36, 7, 7.84, 14321, 40
-0.36, 7, 6.46, 14368, 40
-0.36, 7, 7.32, 14416, 40
-0.36, 7, 6.89, 14465, 40
-0.36, 7, 7.76, 14512, 40
-0.36, 7, 8.19, 14559, 40
-0.36, 7, 6.81, 14607, 40
-0.36, 7, 6.46, 14654, 40
-0.36, 7, 7.07, 14702, 40
-0.36, 7, 6.98, 14749, 40
-0.36, 7, 6.72, 14796, 40
-0.36, 7, 6.11, 14844, 40
-0.36, 7, 6.38, 14892, 40
-0.36, 6, 6.11, 14939, 40
-0.36, 6, 5.17, 14987, 40
-0.36, 6, 5.86, 15034, 40
-0.36, 6, 5.68, 15082, 40
-0.36, 6, 4.99, 15129, 40
-0.36, 6, 5.94, 15179, 40
-0.36, 5, 4.13, 15227, 40
-0.36, 5, 5.42, 15275, 60
-0.36, 5, 4.39, 15323, 60
-0.36, 5, 3.01, 15370, 60
-0.36, 5, 4.73, 15418, 60
-0.36, 4, 2.75, 15465, 60
-0.36, 4, 3.18, 15512, 60
-0.36, 4, 2.31, 15560, 60
-0.36, 3, 0.41, 15607, 60
-0.36, 2, 0.33, 15655, 60
-0.36, 2, -1.14, 15703, 60
