1.03, 1.22, 24.54, 27082, 0
1.07, 1.22, 23.02, 27112, 0
1.10, 1.22, 23.35, 27125, 0
1.12, 1.22, 23.71, 27140, 0
1.46, 2.82, 22.02, 27153, 0
1.73, 2.82, 18.06, 27171, 0
1.95, 2.82, 8.00, 27186, 0
2.13, 2.82, 11.18, 27199, 0
2.74, 5.18, 11.45, 27213, 0
3.23, 5.18, 11.18, 27227, 0
3.62, 5.18, 6.71, 27241, 0
3.93, 5.18, 2.83, 27259, 0
3.97, 4.11, 1.41, 27273, 0
4.00, 4.11, 2.45, 27287, 0
4.02, 4.11, 3.00, 27300, 0
4.04, 4.11, 3.00, 27315, 0
4.05, 4.11, 2.45, 27328, 0
3.89, 3.25, 2.45, 27346, 0
3.76, 3.25, 2.45, 27364, 0
3.66, 3.25, 2.24, 27377, 0
3.58, 3.25, 2.24, 27392, 1
3.53, 3.35, 1.73, 27406, 1
3.49, 3.35, 1.73, 27419, 1
3.46, 3.35, 1.41, 27438, 1
3.44, 3.35, 1.41, 27452, 1
3.57, 4.11, 1.41, 27466, 1
3.68, 4.11, 1.41, 27480, 1
3.77, 4.11, 1.00, 27494, 1
3.84, 4.11, 1.00, 27508, 1
3.89, 4.11, 1.00, 27527, 1
4.12, 5.04, 1.00, 27540, 1
4.30, 5.04, 1.00, 27554, 1
4.45, 5.04, 1.00, 27569, 1
4.57, 5.04, 1.00, 27582, 1
4.74, 5.45, 1.00, 27596, 1
4.89, 5.45, 1.00, 27615, 1
5.00, 5.45, 1.00, 27629, 1
5.09, 5.45, 1.00, 27645, 1
5.20, 5.63, 1.00, 27659, 1
5.28, 5.63, 1.00, 27673, 1
5.35, 5.63, 1.00, 27692, 1
5.41, 5.63, 1.00, 27706, 1
5.45, 5.63, 1.00, 27719, 1
5.41, 5.26, 1.00, 27734, 1
5.38, 5.26, 0.00, 27748, 1
5.36, 5.26, 1.00, 27761, 1
5.34, 5.26, 1.00, 27780, 1
5.36, 5.44, 1.00, 27794, 1
5.37, 5.44, 1.00, 27808, 1
5.38, 5.44, 1.00, 27822, 1
5.39, 5.44, 1.00, 27836, 1
5.40, 5.44, 1.00, 27850, 1
5.44, 5.60, 1.00, 27868, 1
5.47, 5.60, 1.00, 27882, 1
5.50, 5.60, 1.00, 27896, 1
5.52, 5.60, 0.00, 27913, 1
5.54, 5.61, 0.00, 27927, 1
5.55, 5.61, 1.00, 27940, 1
5.57, 5.61, 1.00, 27959, 1
5.58, 5.61, 0.00, 27973, 1
5.63, 5.86, 0.00, 27986, 1
5.68, 5.86, 0.00, 28001, 1
5.72, 5.86, 1.00, 28015, 1
5.75, 5.86, 1.00, 28028, 1
5.81, 6.07, 1.00, 28047, 1
5.86, 6.07, 1.00, 28061, 1
5.90, 6.07, 0.00, 28076, 1
5.94, 6.07, 1.00, 28089, 1
5.96, 6.07, 0.00, 28103, 1
5.95, 5.91, 0.00, 28116, 1
5.95, 5.91, 0.00, 28135, 1
5.94, 5.91, 0.00, 28149, 1
5.93, 5.91, 0.00, 28163, 1
5.96, 6.05, 0.00, 28180, 1
5.98, 6.05, 0.00, 28193, 1
5.99, 6.05, 0.00, 28212, 1
6.00, 6.05, 0.00, 28226, 1
6.01, 6.05, 0.00, 28239, 1
6.01, 6.00, 0.00, 28254, 1
6.01, 6.00, 0.00, 28268, 1
6.00, 6.00, 0.00, 28281, 1
6.00, 6.00, 0.00, 28300, 1
5.96, 5.78, 0.00, 28314, 1
5.92, 5.78, 0.00, 28327, 1
5.89, 5.78, 1.00, 28342, 1
5.87, 5.78, 1.00, 28356, 1
