Ms	Code	A0	CA	MA	T	AX	AY	AZ	GX	GY	GZ
22495	20	0.00	0	0.29	28.40	1	-7	1	-358	490	16	
22552	20	0.00	0	1.17	28.40	1	-7	1	-154	-205	154	
22613	20	0.00	0	0.91	28.40	1	-7	1	-170	-233	10	
22670	20	0.00	0	0.29	28.40	1	-7	1	-198	-138	47	
22731	20	0.00	0	0.91	28.40	1	-7	1	-230	-312	142	
22788	20	0.00	0	0.91	28.40	1	-7	1	-375	739	137	
22846	20	0.00	0	0.47	28.40	1	-7	1	-256	-474	142	
22904	20	0.00	0	0.47	28.40	1	-7	1	-266	-238	-14	
22961	20	0.00	0	0.29	28.40	1	-7	1	-114	-942	70	
23018	20	0.00	0	0.20	28.40	1	-7	1	-285	-20	-8	
23079	20	0.00	0	0.12	28.40	1	-7	1	-275	-313	134	
23136	20	0.00	0	0.38	28.40	1	-7	1	-221	-461	68	
23193	20	0.00	0	0.29	28.40	1	-7	1	-276	36	-97	
23254	20	0.00	0	0.38	28.40	1	-7	1	-87	-389	149	
23311	20	0.00	0	0.91	28.40	1	-7	1	-287	342	99	
23372	20	0.00	0	0.91	28.40	1	-7	1	-222	-573	102	
23430	20	0.00	0	0.91	28.40	1	-7	1	-300	148	119	
23487	20	0.00	0	0.38	28.40	0	-7	1	-249	-355	43	
23545	20	0.00	0	0.38	28.40	1	-7	1	-206	-379	44	
23602	20	0.00	0	0.29	28.40	1	-7	1	-281	39	-9	
23659	20	0.00	0	0.47	28.40	1	-7	1	-187	-402	159	
23721	20	0.00	0	0.73	28.40	1	-7	1	-268	202	64	
23778	20	0.00	0	0.47	28.40	1	-7	1	-189	-552	31	
23836	20	0.00	0	1.09	28.40	1	-7	1	-299	275	-41	
23896	20	0.00	0	1.09	28.40	1	-7	1	-247	-459	69	
23953	20	0.00	0	1.09	28.40	1	-7	1	-250	79	125	
24011	20	0.00	0	1.26	28.40	1	-7	1	-267	166	76	
24071	20	0.00	0	0.82	28.40	1	-7	1	-147	-588	214	
24128	20	0.00	0	0.82	28.40	1	-7	1	-227	200	161	
24187	20	0.00	0	0.47	28.40	1	-7	1	-212	100	193	
24244	20	0.00	0	0.73	28.40	1	-7	1	-261	546	146	
24301	20	0.00	0	0.91	28.40	1	-7	1	-241	-323	-12	
24359	20	0.00	0	1.00	28.40	0	-7	1	-200	-746	-68	
24419	20	0.00	0	0.47	28.40	1	-7	1	-228	375	288	
24480	20	0.00	0	0.73	28.40	1	-7	1	-203	-754	155	
24537	20	0.00	0	1.00	28.40	1	-7	1	-291	385	105	
24594	20	0.00	0	0.82	28.40	1	-7	1	-236	-385	82	
24652	20	0.00	0	0.82	28.40	1	-7	1	-284	26	63	
24713	20	0.00	0	0.73	28.40	1	-7	1	-202	-122	149	
24770	20	0.00	0	0.47	28.40	2	-7	1	-232	258	276	
24828	20	0.00	0	0.82	28.40	1	-7	1	-261	106	166	
24885	20	0.00	0	0.82	28.40	1	-7	1	-233	-137	87	
24942	20	0.00	0	0.47	28.40	1	-7	1	-262	-413	92	
25000	20	0.00	0	0.82	28.40	1	-7	1	-294	-64	78	
25061	20	0.00	0	0.47	28.40	1	-7	1	-194	-203	85	
25121	20	0.00	0	0.82	28.40	1	-7	1	-169	-150	99	
25178	20	0.00	0	0.73	28.40	1	-7	1	-208	-335	26	
25235	20	0.00	0	0.91	28.40	1	-7	1	-249	-627	109	
25293	20	0.00	0	0.20	28.40	1	-7	1	-355	-22	55	
25350	20	0.00	0	0.20	28.40	1	-7	1	-193	-316	143	
25411	20	0.00	0	0.38	28.40	1	-7	1	-182	-48	54	
25469	20	0.00	0	0.47	28.40	1	-7	1	-208	-41	114	
25526	20	0.00	0	0.47	28.40	1	-7	1	-260	8	90	
25584	20	0.00	0	0.03	28.40	1	-7	1	-310	-81	93	
25641	20	0.00	0	0.73	28.40	1	-7	1	-300	175	6	
25698	20	0.00	0	0.38	28.40	1	-7	1	-187	-504	77	
25762	20	0.00	0	0.47	28.40	1	-7	1	-176	-114	152	
25819	20	0.00	0	0.12	28.40	1	-7	1	-210	23	121	
25876	20	0.00	0	0.20	28.40	1	-7	1	-243	-281	102	
25934	20	0.00	0	-0.15	28.40	1	-7	1	-276	-163	-2	
25991	20	0.00	0	0.12	28.40	1	-7	1	-234	-184	7	
26052	20	0.00	0	0.12	28.40	1	-7	1	-218	-186	14	
26110	20	0.00	0	0.29	28.40	1	-7	1	-194	-383	110	
26167	20	0.00	0	0.73	28.40	1	-7	1	-218	-262	96	
26225	20	0.00	0	-0.24	28.40	1	-7	1	-231	-239	113	
26282	20	0.00	0	0.03	28.40	1	-7	1	-316	61	75	
26342	20	0.00	0	0.20	28.40	1	-7	1	-334	157	80	
26403	20	0.00	0	0.38	28.40	1	-7	1	-253	139	125	
26460	20	0.00	0	0.91	28.40	1	-7	1	-244	-34	59	
26517	20	0.00	0	0.20	28.40	1	-7	1	-173	-511	85	
26575	20	0.00	0	0.29	28.40	1	-7	1	-219	-361	124	
26632	20	0.00	0	0.29	28.40	1	-7	1	-310	-118	190	
26690	20	0.00	0	-0.06	28.40	1	-7	1	-312	-109	132	
26751	20	0.00	0	0.20	28.40	1	-7	1	-251	45	31	
26808	20	0.00	0	0.03	28.40	1	-7	1	-191	-174	39	
26866	20	0.00	0	-0.24	28.40	1	-7	1	-227	-260	115	
26923	20	0.00	0	-0.33	28.40	1	-7	1	-231	-365	187	
26983	20	0.00	0	0.47	28.40	1	-7	1	-247	-66	194	
27044	20	0.00	0	-0.42	28.40	1	-7	1	-210	-300	135	
27102	20	0.00	0	-0.15	28.40	1	-7	1	-231	228	-27	
27159	20	0.00	0	0.29	28.40	1	-7	1	-142	-292	72	
27217	20	0.00	0	0.20	28.40	1	-7	1	-316	285	39	
27274	20	0.00	0	0.03	28.40	1	-7	1	-180	-500	204	
27331	20	0.00	0	-0.06	28.40	1	-7	1	-271	212	118	
27392	20	0.00	0	0.12	28.40	1	-7	1	-289	243	54	
27449	20	0.00	0	0.38	28.40	1	-7	1	-155	-621	93	
27508	20	0.00	0	0.73	28.40	1	-7	1	-322	666	-49	
27565	20	0.00	0	0.91	28.40	1	-7	1	-228	-711	187	
27624	20	0.00	0	0.82	28.40	1	-7	1	-402	652	124	
27682	20	0.00	0	0.29	28.40	1	-8	1	-168	-1201	120	
27743	20	0.00	0	0.82	28.40	1	-7	1	-185	-2	76	
27800	20	0.00	0	0.91	28.40	1	-7	1	-170	124	108	
27858	20	0.00	0	0.29	28.40	1	-7	1	-293	33	66	
27915	20	0.00	0	-0.06	28.40	1	-7	1	-392	240	93	
27972	20	0.00	0	0.38	28.40	1	-7	1	-222	-616	197	
28030	20	0.00	0	0.73	28.40	1	-7	1	-282	515	53	
28091	20	0.00	0	1.17	28.40	1	-7	1	-14	-741	192	
28149	20	0.00	0	0.73	28.40	1	-7	1	-244	163	-4	
28208	20	0.00	0	0.91	28.40	1	-7	1	-311	-379	42	
28265	20	0.00	0	1.00	28.40	1	-7	1	-342	38	130	
28323	20	0.00	0	0.73	28.40	1	-7	1	-337	218	47	
28384	20	0.00	0	0.47	28.40	1	-7	1	-137	-617	110	
28441	20	0.00	0	0.82	28.40	1	-7	1	-182	-72	60	
28499	20	0.00	0	1.00	28.40	1	-7	1	-152	-399	154	
28556	20	0.00	0	0.29	28.40	1	-7	1	-297	95	106	
28614	20	0.00	0	0.82	28.40	1	-7	1	-314	-187	84	
28671	20	0.00	0	0.47	28.40	1	-7	1	-359	307	30	
28731	20	0.00	0	1.26	28.40	1	-7	1	-168	-461	-12	
28790	20	0.00	0	1.09	28.40	1	-7	1	-92	-460	109	
28849	20	0.00	0	1.00	28.40	1	-7	1	-237	391	41	
28906	20	0.00	0	0.82	28.40	1	-7	1	-237	-408	249	
28964	20	0.00	0	0.12	28.40	1	-7	1	-447	549	72	
29021	20	0.00	0	0.47	28.40	1	-7	1	-210	-548	141	
29081	20	0.00	0	1.00	28.40	1	-7	1	-263	577	-20	
29139	20	0.00	0	0.82	28.40	1	-7	1	-96	-774	91	
29196	20	0.00	0	0.91	28.40	1	-7	1	-284	163	23	
29254	20	0.00	0	0.73	28.40	1	-7	1	-278	-390	194	
29311	20	0.00	0	0.91	28.40	1	-7	1	-311	175	181	
29368	20	0.00	0	0.91	28.40	1	-7	1	-292	94	18	
29429	20	0.00	0	0.38	28.40	1	-7	1	-137	-482	78	
29496	20	0.00	0	0.47	28.40	1	-7	1	-261	260	-12	
29554	20	0.00	0	0.47	28.40	1	-7	1	-182	-629	176	
29611	20	0.00	0	0.38	28.40	1	-7	1	-331	239	136	
29671	20	0.00	0	0.91	28.40	1	-7	1	-244	-69	134	
29729	20	0.00	0	0.20	28.40	1	-7	1	-182	-105	86	
29786	20	0.00	0	0.29	28.40	1	-7	1	-199	-169	-25	
29843	20	0.00	0	0.47	28.40	1	-7	1	-220	-60	98	
29901	20	0.00	0	-0.24	28.40	1	-7	1	-332	178	65	
29958	20	0.00	0	0.73	28.40	1	-7	1	-271	-335	210	
30018	20	0.00	0	0.38	28.40	1	-7	1	-246	82	95	
30079	20	0.00	0	0.20	28.40	1	-7	1	-160	-413	104	
30136	20	0.00	0	0.38	28.40	1	-7	1	-208	3	71	
30194	20	0.00	0	0.73	28.40	1	-7	1	-281	-34	28	
30251	20	0.00	0	1.00	28.40	1	-7	1	-284	-214	133	
30308	20	0.00	0	0.73	28.40	1	-7	1	-325	192	60	
30369	20	0.00	0	1.09	28.40	1	-7	1	-140	-696	175	
30427	20	0.00	0	0.38	28.40	1	-7	1	-205	159	53	
30484	20	0.00	0	0.38	28.40	1	-7	1	-178	-531	40	
30542	20	0.00	0	0.73	28.40	1	-7	1	-306	123	57	
30599	20	0.00	0	0.20	28.40	1	-7	1	-296	6	101	
30656	20	0.00	0	0.12	28.40	1	-7	1	-239	51	119	
30720	20	0.00	0	0.12	28.40	1	-7	1	-223	-62	118	
30777	20	0.00	0	-0.06	28.40	1	-7	1	-193	-178	189	
30835	20	0.00	0	0.38	28.40	1	-7	1	-251	42	119	
30892	20	0.00	0	0.29	28.40	1	-7	1	-252	-269	80	
30949	20	0.00	0	0.47	28.40	1	-7	1	-287	155	51	
31011	20	0.00	0	0.03	28.40	1	-7	1	-260	-117	52	
31068	20	0.00	0	0.03	28.40	1	-7	1	-199	-465	124	
31125	20	0.00	0	0.03	28.50	1	-7	1	-245	116	99	
31183	20	0.00	0	0.20	28.40	1	-7	1	-204	-526	109	
31240	20	0.00	0	0.47	28.40	1	-7	1	-230	80	53	
31297	20	0.00	0	-0.15	28.50	1	-7	1	-231	45	-12	
31361	20	0.00	0	0.29	28.50	1	-7	1	-221	-242	114	
31418	20	0.00	0	1.00	28.40	1	-7	1	-255	137	158	
31476	20	0.00	0	0.47	28.40	1	-7	1	-181	-361	167	
31534	20	0.00	0	0.47	28.50	1	-7	1	-230	28	51	
31591	20	0.00	0	0.20	28.50	1	-7	1	-200	-687	5	
31649	20	0.00	0	0.47	28.50	1	-7	1	-308	125	-7	
31709	20	0.00	0	0.29	28.50	1	-7	1	-303	-119	93	
31766	20	0.00	0	0.29	28.50	1	-7	1	-240	-129	155	
31825	20	0.00	0	0.47	28.50	1	-7	1	-184	-188	114	
31882	20	0.00	0	0.73	28.50	1	-7	1	-164	-381	95	
31939	20	0.00	0	0.29	28.50	1	-7	1	-255	-13	29	
32003	20	0.00	0	0.12	28.50	1	-7	1	-288	-85	73	
32060	20	0.00	0	0.47	28.50	1	-7	1	-361	320	38	
32118	20	0.00	0	0.47	28.50	1	-7	1	-235	-122	93	
32175	20	0.00	0	0.20	28.50	1	-7	1	-156	-304	145	
32233	20	0.00	0	1.17	28.40	1	-7	1	-213	-101	154	
32291	20	0.00	0	0.47	28.50	1	-7	1	-265	-238	169	
32351	20	0.00	0	0.38	28.50	1	-7	1	-303	152	44	
32408	20	0.00	0	0.47	28.50	1	-7	1	-240	-172	39	
32467	20	0.00	0	0.82	28.50	1	-7	1	-244	156	9	
32524	20	0.00	0	0.29	28.50	1	-7	1	-254	126	137	
32584	20	0.00	0	0.47	28.50	1	-7	1	-136	-739	209	
32642	20	0.00	0	0.20	28.50	1	-7	1	-259	225	91	
32702	20	0.00	0	0.47	28.50	1	-7	1	-220	-381	132	
32760	20	0.00	0	0.29	28.50	1	-7	1	-243	-238	31	
32817	20	0.00	0	0.38	28.50	1	-7	1	-329	299	-2	
32875	20	0.00	0	0.47	28.50	6	-16	-1	-544	-3428	1095	
32933	20	0.00	0	0.82	28.50	4	-16	-5	-680	-12736	-2221	
32990	20	0.00	0	-0.06	28.50	-5	-16	-5	40	-8547	-688	
33052	20	0.00	0	3.38	28.50	15	-16	-16	3416	32767	29362	
33110	20	0.00	1	5.58	28.50	-16	-16	3	-5088	5291	2261	
33170	20	0.00	3	9.55	28.50	5	3	-1	-6179	19935	8590	
33228	20	0.00	5	11.58	28.50	0	-5	3	-10384	8455	5543	
33285	40	0.00	6	11.85	28.50	3	-2	2	-6977	7115	4420	
33354	40	0.00	7	13.34	28.50	0	0	4	-35	-3368	-1053	
33417	40	0.00	9	15.73	28.50	0	0	4	5984	-5895	-2391	
33482	40	0.00	10	16.87	28.50	0	0	1	8358	-6557	-3655	
33546	40	0.00	12	17.85	28.50	-1	0	0	8014	-4629	-2152	
33610	40	0.00	13	19.43	28.50	-1	1	-1	5771	-1582	858	
33674	40	0.00	14	19.35	28.50	0	1	-2	2601	1477	5584	
33742	40	0.00	16	21.55	28.40	0	0	0	-719	-661	6538	
33809	40	0.00	17	23.41	28.40	1	0	0	-2830	-2842	4956	
33873	40	0.00	18	23.50	28.50	2	0	0	-3397	-5207	2420	
33937	40	0.00	20	25.00	28.40	2	0	0	-3139	-7204	-425	
34002	40	0.00	21	26.24	28.40	2	0	0	-2646	-8814	-2617	
34066	40	0.00	22	27.65	28.40	1	0	0	-1993	-9567	-4043	
34134	40	0.00	23	28.53	28.40	0	0	0	-1064	-10171	-4804	
34198	40	0.00	25	30.39	28.40	0	0	1	-195	-10415	-4519	
34263	40	0.00	26	30.92	28.40	0	0	0	416	-9284	-3542	
34326	40	0.00	27	31.72	28.40	0	0	0	1303	-7481	-2429	
34391	40	0.00	28	32.86	28.40	0	0	0	2033	-5661	-1140	
34462	40	0.00	29	33.75	28.40	0	0	0	2194	-5350	-358	
34525	40	0.00	30	34.72	28.40	0	0	0	2919	-4090	272	
34590	40	0.00	31	35.69	28.40	0	0	0	3606	-4588	345	
34654	40	0.00	32	36.31	28.40	0	0	0	3467	-4619	412	
34718	40	0.00	33	37.11	28.40	0	0	0	3049	-4957	287	
34782	40	0.00	34	37.64	28.40	0	0	0	2632	-5153	85	
34850	40	0.00	35	38.17	28.40	0	0	0	2301	-5211	38	
34914	40	0.00	35	38.44	28.40	0	0	0	2002	-5445	-229	
34979	40	0.00	36	39.41	28.40	0	0	0	1493	-5448	-681	
35042	40	0.00	37	39.94	28.40	0	0	0	701	-5494	-1158	
35110	40	0.00	37	40.74	28.40	0	0	0	223	-5066	-1785	
35173	40	0.00	38	40.91	28.40	0	0	0	-311	-5020	-2070	
35241	40	0.00	39	41.53	28.40	0	0	0	-265	-4544	-2111	
35305	40	0.00	39	41.98	28.40	0	0	0	-1	-4474	-2007	
35370	40	0.00	40	42.33	28.40	0	0	0	-72	-4582	-1902	
35434	40	0.00	40	43.04	28.40	0	0	0	8	-4561	-2173	
35498	40	0.00	41	42.95	28.40	0	0	0	0	-4461	-2501	
35562	40	0.00	41	43.39	28.40	0	0	0	95	-4740	-2853	
35630	40	0.00	42	43.75	28.40	0	0	0	259	-5341	-3339	
35694	40	0.00	42	44.10	28.40	0	0	0	402	-5985	-3928	
35761	40	0.00	42	44.36	28.40	0	0	0	499	-6310	-4504	
35826	40	0.00	43	43.92	28.40	0	0	0	517	-6641	-4921	
35890	40	0.00	43	44.36	28.40	0	0	0	420	-6760	-5604	
35958	40	0.00	43	44.63	28.40	0	0	0	273	-6375	-6257	
36021	40	0.00	43	44.81	28.40	0	0	0	170	-5720	-7039	
36086	40	0.00	44	44.72	28.40	0	0	0	41	-6581	-7942	
36150	40	0.00	44	44.54	28.40	0	0	0	-203	-7163	-8629	
36215	40	0.00	44	44.63	28.40	0	0	0	-533	-6552	-9124	
36279	40	0.00	44	44.19	28.40	0	0	0	-635	-7210	-9642	
36347	40	0.00	44	44.89	28.40	1	0	0	-849	-7794	-10367	
36408	40	0.00	44	44.36	28.40	1	0	0	-1459	-9572	-10986	
36473	40	0.00	44	44.63	28.40	1	0	0	-2568	-15135	-11522	
36537	40	0.00	44	43.83	28.40	0	0	0	-4189	-19764	-11596	
36602	40	0.00	44	44.10	28.40	1	0	0	-6095	-21985	-11163	
36666	40	0.00	44	43.92	28.40	1	0	-1	-8342	-22063	-10556	
36734	40	0.00	44	43.30	28.40	0	0	0	-10884	-15611	-9329	
36798	40	0.00	43	42.77	28.40	0	0	-1	-12710	-10883	-7803	
36863	40	0.00	43	42.77	28.40	0	0	-1	-14338	-9428	-7053	
36930	40	0.00	43	42.24	28.40	0	0	0	-15656	-8157	-5965	
37001	40	0.00	42	41.62	28.40	0	0	0	-16259	-5947	-4453	
37069	60	0.00	42	40.65	28.40	0	0	0	-16314	-5009	-2713	
37136	60	0.00	42	41.62	28.40	15	15	-16	-13480	32767	13380	
37201	60	0.00	42	41.18	28.40	15	1	-7	-9954	9351	3746	
37265	60	0.00	40	36.31	28.40	5	1	-2	-7739	2174	2254	
37330	60	0.00	39	33.84	28.40	-1	0	2	-5669	290	2669	
37393	60	0.00	38	34.28	28.40	-6	-1	6	-2496	-3658	2111	
37458	60	0.00	37	31.27	28.40	0	0	1	-204	5683	4995	
37525	60	0.00	35	29.68	28.40	2	0	0	2911	9860	6104	
37593	60	0.00	34	28.89	28.40	0	1	1	4422	11496	6661	
37656	60	0.00	32	26.59	28.40	2	1	0	5063	3583	6639	
37721	60	0.00	31	25.53	28.40	-3	0	3	5193	-6705	3347	
37785	70	0.00	29	24.38	28.40	5	1	-3	4899	480	794	
37856	70	0.00	28	22.88	28.40	5	10	-4	2798	17855	-3954	
37924	70	0.00	27	22.17	28.40	15	12	-16	2964	32767	-6610	
37991	70	0.00	26	21.11	28.40	-2	7	0	7775	32767	-16406	
38059	70	0.00	24	20.58	28.40	-4	7	-6	18923	32767	-13982	
38123	70	0.00	24	20.85	28.40	1	5	-11	32767	10375	-14108	
38188	70	0.00	23	22.61	28.40	-13	3	-9	32767	-32768	-32768	
38259	70	0.00	24	28.53	28.40	-16	3	-3	12341	-32768	-32768	
38323	70	0.00	26	32.78	28.40	-3	6	0	-29132	-32768	-32768	
38388	70	0.00	26	27.56	28.40	5	1	2	-32768	-32768	-32768	
38452	70	0.00	26	25.18	28.40	-2	-2	3	-32768	-25972	-18038	
38517	70	0.00	26	25.97	28.40	0	-2	-13	-32768	-3108	-6383	
38581	70	0.00	26	28.00	28.40	-11	-2	-10	-32768	12328	-17834	
38649	70	0.00	26	25.35	28.40	12	1	-16	-25385	14911	-11282	
38713	70	0.00	25	24.12	28.40	6	0	-11	-11580	-1818	-3450	
38781	70	0.00	25	23.85	28.40	4	0	-10	-7823	-16601	1288	
38844	70	0.00	24	22.79	28.40	-2	-2	-9	2457	-32768	3143	
38909	70	0.00	24	22.70	28.40	-3	-1	-8	14676	-32768	859	
38976	70	0.00	23	21.82	28.40	-4	-1	-6	22995	-22065	-11319	
39041	70	0.00	23	19.97	28.40	-5	0	-5	22888	32767	-9754	
39105	70	0.00	22	17.58	28.40	-4	-2	-4	22506	32767	1932	
39169	70	0.00	20	16.35	28.40	4	-3	-7	18299	32767	10353	
39233	70	0.00	19	16.17	28.50	5	-1	-4	10219	32767	11259	
39298	70	0.00	18	14.93	28.40	2	-4	0	6289	32767	8136	
39376	70	0.00	18	14.58	28.40	4	-4	0	7344	32767	5899	
39440	70	0.00	17	13.52	28.40	1	-6	3	8827	32767	3774	
39504	70	0.00	16	12.82	28.50	-1	-7	5	8922	28876	2112	
39568	70	0.00	15	12.82	28.50	-3	-5	6	8766	22638	4558	
39633	70	0.00	14	11.85	28.50	-4	-4	7	8104	5872	3892	
39700	70	0.00	13	10.34	28.50	-3	-4	9	3925	-23724	-3813	
39765	70	0.00	13	9.99	28.50	-2	-4	9	-5827	-25376	-6715	
39828	70	0.00	12	8.84	28.50	2	-5	9	-16101	-11516	-545	
39893	70	0.00	11	7.43	28.50	2	-9	3	-21652	532	7963	
39957	70	0.00	10	6.38	28.50	1	-7	-2	-19696	-239	9666	
40027	70	0.00	9	6.02	28.50	0	-8	-5	-10953	1713	7693	
40092	70	0.00	8	4.61	28.50	4	-15	-5	5114	-321	5161	
40156	70	0.00	7	3.55	28.50	-6	-16	-5	16379	13762	-12410	
40221	70	0.00	6	3.29	28.50	7	-12	0	16589	19700	-8833	
40285	70	0.00	5	1.17	28.50	-16	-16	15	-29130	-32768	-31861	
40350	70	0.00	4	0.47	28.50	11	-16	-7	-31365	32767	-4643	
40417	70	0.00	3	0.20	28.50	0	-16	-4	-12719	27746	-10623	
40482	70	0.00	2	-0.24	28.50	0	-16	-4	3364	17923	-10307	
40546	70	0.00	2	-0.24	28.50	4	-10	-4	9745	15462	-6428	
40614	70	0.00	1	-3.68	28.50	-16	1	15	27495	-32768	32767	
40678	70	0.00	0	-0.15	28.50	2	2	2	27718	23684	32767	
40742	70	0.00	0	0.29	28.60	5	3	-7	14044	32767	32767	
40810	70	0.00	0	0.12	28.60	-4	0	0	4003	18290	29009	
40874	70	0.00	0	0.38	28.60	5	0	15	19396	31316	32767	
40938	70	0.00	0	0.03	28.50	-16	-14	15	2700	-32768	-21388	
41003	70	0.00	0	-0.33	28.60	-13	3	15	807	-27789	-2612	
41067	70	0.00	0	-0.15	28.60	11	3	-5	596	7883	479	
41132	70	0.00	0	-0.33	28.60	-5	0	8	4148	20947	-2810	
41200	70	0.00	0	-0.59	28.60	-16	-1	15	-3015	-22113	-2804	
41266	70	0.00	0	-0.59	28.60	-6	1	3	-238	-1207	48	
41334	70	0.00	0	0.12	28.60	-9	-1	9	-3880	389	-2121	
41398	70	0.00	0	-0.68	28.60	-6	0	9	-12036	6961	-458	
41463	70	0.00	0	-0.77	28.60	-16	-10	15	-16723	-22505	-2783	
41530	70	0.00	0	-0.77	28.60	-16	8	15	-3394	-32768	-17213	
41595	70	0.00	0	-0.42	28.60	-13	5	9	1210	-3081	1996	
41659	70	0.00	0	-0.15	28.60	15	13	-16	4665	32767	14701	
41724	70	0.00	0	-0.24	28.60	-3	0	4	1223	17249	1988	
41788	70	0.00	0	-0.77	28.60	-6	0	5	83	3057	524	
41855	70	0.00	0	-0.24	28.60	-6	0	4	-308	108	79	
41922	70	0.00	0	-0.68	28.60	-6	0	4	-234	219	145	
41987	70	0.00	0	-0.59	28.60	-6	0	3	-234	-84	143	
42050	70	0.00	0	-0.42	28.60	-6	0	3	-226	-61	99	
42115	70	0.00	0	-0.51	28.60	-6	0	4	-242	-48	101	
42178	70	0.00	0	-0.33	28.60	-6	0	4	-214	-47	81	
42243	70	0.00	0	-0.24	28.60	-6	0	4	-269	-81	86	
42311	70	0.00	0	-0.15	28.60	-6	0	4	-260	-51	93	
42374	70	0.00	0	-0.33	28.60	-6	0	4	-262	41	136	
42439	70	0.00	0	-0.51	28.60	-4	-1	2	659	665	291	
42503	70	0.00	0	-0.59	28.60	2	-2	-2	596	-2145	2084	
42570	70	0.00	0	0.03	28.60	-11	-1	7	-158	-9101	-570	
42637	70	0.00	0	-0.24	28.60	-4	0	4	-13	-6646	-287	
42702	70	0.00	0	-0.77	28.60	-6	0	5	-331	632	76	
42765	70	0.00	0	-0.33	28.60	-5	0	4	-153	0	158	
42830	70	0.00	0	-0.24	28.60	-6	0	4	-262	-394	51	
42893	70	0.00	0	-1.04	28.60	-6	0	4	-232	-13	132	
42958	70	0.00	0	-0.33	28.60	-6	0	5	-230	-74	105	
43025	70	0.00	0	-0.86	28.60	-6	0	4	-242	-160	95	
43090	70	0.00	0	-0.24	28.60	-6	0	4	-231	-117	92	
43153	70	0.00	0	-0.42	28.60	-6	0	4	-231	-226	79	
43220	70	0.00	0	-0.24	28.60	-6	0	4	-258	134	111	
43287	70	0.00	0	-0.51	28.60	-6	0	4	-302	371	129	
43355	70	0.00	0	-0.59	28.60	-7	0	5	-259	-1062	-3	
43426	70	0.00	0	-0.51	28.60	-6	0	4	-251	-255	127	
43493	70	0.00	0	-0.33	28.60	-5	0	4	-276	326	177	
43561	70	0.00	0	-0.59	28.60	-6	0	5	-173	-3172	9	
43625	70	0.00	0	-0.51	28.60	-6	0	4	-111	-1604	0	
43689	70	0.00	0	-0.51	28.60	-5	0	4	-249	508	177	
43753	70	0.00	0	-0.68	28.60	-6	0	5	-271	-178	14	
43821	70	0.00	0	-0.33	28.60	-5	0	4	-236	81	119	
43888	70	0.00	0	-0.77	28.60	-6	0	5	-233	-169	70	
43952	70	0.00	0	-0.77	28.60	-6	0	4	-223	-239	99	
44016	70	0.00	0	-0.42	28.60	-6	0	4	-221	-169	79	
44080	70	0.00	0	-0.59	28.60	-6	0	4	-246	-166	86	
44148	70	0.00	0	-0.51	28.60	-6	0	4	-249	-115	86	
44212	70	0.00	0	-0.51	28.60	-6	0	4	-241	-64	95	
44276	70	0.00	0	-0.68	28.60	-6	0	5	-237	-361	18	
44340	70	0.00	0	-0.77	28.60	-6	0	5	-230	-128	82	
44404	70	0.00	0	0.12	28.60	-6	0	4	-254	-53	82	
44468	70	0.00	0	-0.77	28.60	-6	0	5	-260	-42	78	
44536	70	0.00	0	-1.12	28.60	-6	0	4	-242	-41	127	
44602	70	0.00	0	-1.04	28.60	-6	0	5	-238	-47	92	
44667	70	0.00	0	-0.59	28.60	-6	0	4	-242	-101	97	
44730	70	0.00	0	-0.77	28.60	-6	0	4	-236	-53	76	
44795	70	0.00	0	-0.68	28.60	-6	0	4	-250	-81	97	
44859	70	0.00	0	-0.15	28.60	-6	0	4	-249	-86	95	
44927	70	0.00	0	-0.06	28.60	-6	0	4	-239	-103	102	
44990	70	0.00	0	0.12	28.60	-6	0	4	-237	-151	79	
45055	70	0.00	0	-0.42	28.60	-6	0	4	-254	-150	102	
45119	70	0.00	0	-0.86	28.60	-6	0	4	-241	-95	102	
45183	70	0.00	0	-0.68	28.60	-6	0	5	-248	-122	89	
45247	70	0.00	0	-0.77	28.60	-6	0	4	-230	-139	112	
45313	70	0.00	0	-0.51	28.60	-6	0	4	-201	-155	87	
45377	70	0.00	0	-0.51	28.60	-6	0	5	-227	-112	88	
45441	70	0.00	0	-0.59	28.70	-5	0	4	343	343	135	
45505	70	0.00	0	-0.95	28.60	-6	0	5	746	-1322	-129	
45570	70	0.00	0	-0.51	28.60	-5	0	4	-123	-49	253	
45633	70	0.00	0	-0.51	28.60	-5	0	4	-257	518	218	
45701	70	0.00	0	-0.42	28.60	-6	0	4	-248	68	102	
45766	70	0.00	0	-0.51	28.60	-6	0	5	-245	58	106	
45830	70	0.00	0	-0.42	28.60	-6	0	5	-225	-31	84	
45894	70	0.00	0	0.03	28.60	-6	0	5	-235	-60	94	
45960	70	0.00	0	-0.15	28.60	-6	0	4	-253	-70	109	
46028	70	0.00	0	-0.33	28.70	-6	0	4	-264	-100	81	
46092	70	0.00	0	-0.68	28.60	-6	0	4	-243	-90	91	
46156	70	0.00	0	-0.42	28.70	-6	0	4	-245	-121	79	
46220	70	0.00	0	-0.42	28.70	-6	0	5	-227	-132	109	
46285	70	0.00	0	-0.42	28.70	-6	0	4	-253	-127	77	
46349	70	0.00	0	-0.95	28.70	-6	0	4	-248	-165	91	
46417	70	0.00	0	0.03	28.70	-6	0	4	-235	-167	69	
46480	70	0.00	0	-0.42	28.70	-6	0	5	-262	-143	82	
46545	70	0.00	0	-0.51	28.70	-6	0	5	-234	-131	75	
