Ms	Code	A0	CA	MA	T	AX	AY	AZ	GX	GY	GZ
42607	20	0.00	2	2.17	29.90	0	-7	0	-360	-684	-220	
42713	20	0.00	2	2.78	29.90	0	-8	0	-235	-304	201	
42822	20	0.00	2	2.35	29.90	0	-8	0	-241	-103	84	
42930	20	0.00	2	2.78	29.90	0	-8	0	-189	-762	-302	
43038	20	0.00	2	2.70	29.90	0	-8	0	-264	-610	-192	
43147	20	0.00	2	2.26	29.90	0	-8	0	-380	449	344	
43254	20	0.00	2	2.35	29.90	-1	-7	0	-255	565	225	
43363	20	0.00	2	2.70	29.90	-1	-8	0	-261	-357	-146	
43477	20	0.00	2	2.17	29.90	0	-8	0	-143	-744	-252	
43585	20	0.00	2	2.26	29.90	0	-7	0	-232	-227	85	
43693	20	0.00	2	2.78	29.90	0	-8	0	-305	-38	129	
43801	20	0.00	2	2.70	29.90	0	-7	0	-307	-164	11	
43909	20	0.00	2	2.26	29.90	0	-7	0	-226	36	-147	
44018	20	0.00	2	2.61	29.90	0	-7	0	-267	-319	-50	
44125	20	0.00	2	2.00	29.90	0	-7	0	-334	101	84	
44234	20	0.00	2	1.83	29.90	0	-8	0	-205	-329	8	
44341	20	0.00	2	2.09	29.90	0	-7	0	-250	-599	-173	
44450	20	0.00	2	1.91	29.90	0	-8	0	-235	-628	-95	
44559	20	0.00	2	2.44	29.90	0	-7	0	-297	-71	80	
44673	20	0.00	2	2.78	29.90	0	-8	0	-188	-174	108	
44781	20	0.00	2	2.52	29.90	0	-7	0	-313	-204	-105	
44888	20	0.00	2	2.26	29.90	0	-8	0	-270	-98	-97	
44997	20	0.00	2	2.00	29.90	0	-8	0	-231	-138	62	
45104	20	0.00	2	2.70	29.90	0	-8	0	-271	-217	70	
45213	20	0.00	2	2.09	29.90	0	-7	0	-250	-705	-37	
45321	20	0.00	2	2.35	29.90	0	-8	0	-234	-682	-156	
45429	20	0.00	2	2.17	29.90	0	-8	0	-367	-471	-65	
45538	20	0.00	2	2.17	29.90	0	-8	0	-72	-1	46	
45645	20	0.00	2	2.35	29.90	0	-7	0	-263	-40	80	
45761	20	0.00	2	2.44	29.90	0	-7	0	-462	-309	-123	
45867	20	0.00	2	2.44	29.90	0	-8	0	-132	-703	-18	
45976	20	0.00	2	2.44	29.90	0	-7	0	-194	-31	66	
46084	20	0.00	2	2.17	29.90	0	-7	0	-448	-535	-20	
46192	20	0.00	2	2.52	29.90	0	-8	0	-152	-294	-102	
46300	20	0.00	2	2.17	29.90	0	-7	0	-260	-268	-53	
46409	20	0.00	2	2.35	29.90	0	-7	0	-327	-446	-20	
46516	20	0.00	2	2.00	29.90	0	-8	0	-178	-93	82	
46625	20	0.00	2	2.17	29.90	-1	-7	0	-282	-332	-24	
46733	20	0.00	2	2.61	29.90	0	-8	0	-295	-701	-106	
46841	20	0.00	2	2.17	29.90	0	-8	0	-218	-172	-72	
46956	20	0.00	2	2.17	29.90	0	-8	0	-338	-215	82	
47063	20	0.00	2	1.91	29.90	0	-8	0	-308	-292	52	
47172	20	0.00	2	2.35	29.90	0	-8	0	-173	-191	-66	
47279	20	0.00	2	2.17	29.90	0	-7	0	-350	-256	-66	
47388	20	0.00	2	2.26	29.90	0	-8	0	-156	-210	49	
47496	20	0.00	2	2.61	29.90	0	-7	0	-268	-326	-20	
47604	20	0.00	2	2.44	29.90	0	-8	0	-323	-476	-64	
47712	20	0.00	2	2.00	29.90	0	-8	0	-226	-245	-21	
47820	20	0.00	2	1.83	29.90	0	-7	0	-280	-206	8	
47929	20	0.00	2	1.74	29.90	0	-7	0	-303	-295	12	
48043	20	0.00	2	2.96	29.90	0	-8	0	-183	-178	-64	
48151	20	0.00	2	2.09	29.90	0	-7	0	-292	-400	-82	
48258	20	0.00	2	2.35	29.90	0	-8	0	-289	-193	11	
48367	20	0.00	2	1.74	29.90	0	-8	0	-150	-74	58	
48475	20	0.00	2	2.09	29.90	0	-7	0	-259	-253	-67	
48583	20	0.00	2	2.26	29.90	0	-8	0	-236	-438	-111	
48691	20	0.00	2	2.26	29.90	0	-8	0	-249	-332	-31	
48800	20	0.00	2	2.17	29.90	0	-7	0	-326	-295	43	
48952	20	0.00	2	2.52	29.90	0	-8	0	-283	-258	-25	
49059	20	0.00	2	2.61	29.90	0	-8	0	-182	-434	-46	
49167	20	0.00	2	2.09	29.90	0	-8	0	-357	-246	52	
49281	20	0.00	2	1.74	29.90	0	-8	0	-202	-165	-15	
49389	20	0.00	2	2.09	29.90	0	-8	0	-276	-440	-90	
49497	20	0.00	2	2.09	29.90	0	-8	0	-347	-525	-25	
49605	20	0.00	2	1.83	29.90	0	-8	0	-231	-27	60	
49714	20	0.00	2	2.00	29.90	0	-8	0	-280	-261	50	
49822	20	0.00	2	1.91	29.90	0	-8	0	-311	-441	-99	
49929	20	0.00	2	2.09	29.90	0	-7	0	-225	-225	-69	
50038	20	0.00	2	2.09	29.90	0	-8	0	-271	-136	81	
50146	20	0.00	2	2.09	29.90	0	-8	0	-349	-200	59	
50254	20	0.00	2	1.91	29.90	0	-8	0	-265	-294	-91	
50369	20	0.00	1	1.83	29.90	0	-8	0	-275	-515	-101	
50476	20	0.00	1	2.00	29.90	0	-8	0	-294	-335	-7	
50585	20	0.00	1	1.74	29.90	0	-8	0	-248	-206	34	
50692	20	0.00	1	1.74	30.00	0	-7	0	-252	-400	-83	
50801	20	0.00	1	2.17	30.00	0	-8	0	-287	-259	-58	
50909	20	0.00	1	1.83	30.00	0	-8	0	-237	-38	91	
51017	20	0.00	1	1.83	30.00	0	-8	0	-281	-156	70	
51125	20	0.00	1	1.91	30.00	0	-8	0	-269	-382	-88	
51233	20	0.00	1	2.35	30.00	0	-8	0	-180	-505	-112	
51342	20	0.00	2	2.17	30.00	0	-8	0	-278	-389	-4	
51450	20	0.00	2	1.91	30.00	0	-8	0	-298	-230	99	
51565	20	0.00	1	1.83	30.00	0	-8	0	-248	-226	-34	
51671	20	0.00	1	1.56	30.00	0	-8	0	-278	-376	-88	
51780	20	0.00	1	2.09	30.00	0	-8	0	-219	-104	-7	
51888	20	0.00	1	1.83	30.00	0	-7	0	-281	-83	97	
51996	20	0.00	2	2.52	30.00	0	-8	0	-301	-279	-35	
52104	20	0.00	2	2.17	30.00	0	-8	0	-183	-471	-94	
52213	20	0.00	1	1.30	30.00	0	-8	0	-255	-343	-41	
52320	20	0.00	1	2.17	30.00	0	-8	0	-288	-300	8	
52429	20	0.00	1	2.00	30.00	0	-8	0	-242	-205	13	
52537	20	0.00	2	2.61	30.00	0	-8	0	-252	-261	-31	
52645	20	0.00	1	1.56	30.00	0	-8	0	-290	-234	-12	
52760	20	0.00	1	1.83	30.00	0	-8	0	-268	-237	38	
52867	20	0.00	1	1.91	30.00	0	-8	0	-255	-281	-2	
52976	20	0.00	1	2.17	30.00	0	-8	0	-235	-402	-59	
53083	20	0.00	1	1.91	30.00	0	-8	0	-212	-423	-96	
53192	20	0.00	1	2.00	30.00	0	-7	0	-231	-276	27	
53299	20	0.00	2	2.17	30.00	0	-8	0	-295	-245	35	
53408	20	0.00	2	2.17	30.00	0	-8	0	-193	-394	-25	
53517	20	0.00	2	1.91	30.00	0	-7	0	-217	-164	-34	
53624	20	0.00	2	2.26	30.00	0	-8	0	-298	-335	4	
53733	20	0.00	2	2.26	30.00	0	-8	0	-306	-225	8	
53847	20	0.00	2	2.00	30.00	0	-7	0	-226	-279	2	
53955	20	0.00	2	2.35	30.00	0	-7	0	-321	-269	0	
54063	20	0.00	2	2.35	30.00	0	-7	0	-245	-204	-12	
54171	20	0.00	2	1.74	30.00	0	-8	0	-216	-206	24	
54279	20	0.00	1	1.56	30.00	0	-8	0	-270	-203	33	
54387	20	0.00	1	1.91	30.00	0	-7	0	-280	-268	-8	
54495	20	0.00	1	1.74	30.00	0	-8	0	-243	-351	-45	
54604	20	0.00	1	1.83	30.00	0	-8	0	-292	-194	9	
54712	20	0.00	1	1.74	30.00	0	-8	0	-303	-129	-28	
54820	20	0.00	1	1.91	30.00	0	-8	0	-258	-302	-53	
54928	20	0.00	1	1.74	30.00	0	-8	0	-231	-353	-30	
55043	20	0.00	1	2.35	30.00	0	-8	0	-271	-273	13	
55150	20	0.00	2	2.26	30.00	0	-8	0	-281	-265	-48	
55302	20	0.00	1	1.83	30.00	0	-8	0	-254	-374	-78	
55410	20	0.00	2	2.52	30.00	0	-8	0	-236	-289	-38	
55517	20	0.00	2	2.70	30.00	0	-8	0	-276	-198	50	
55626	20	0.00	2	2.09	30.00	0	-8	0	-222	-324	13	
55735	20	0.00	2	2.35	30.00	0	-7	0	-247	-466	-125	
55842	20	0.00	2	1.56	30.00	0	-8	0	-299	-452	-49	
55951	20	0.00	2	2.61	30.00	0	-8	0	-249	-60	49	
56059	20	0.00	2	2.35	30.00	0	-8	0	-274	-242	48	
56174	20	0.00	2	1.74	30.00	0	-8	0	-282	-290	-66	
56281	20	0.00	1	1.48	30.00	0	-7	0	-235	-261	-60	
56389	20	0.00	1	2.00	30.00	0	-8	0	-282	-127	41	
56497	20	0.00	1	2.00	30.00	0	-8	0	-263	-158	98	
56605	20	0.00	1	2.00	30.00	0	-8	0	-247	-341	-90	
56713	20	0.00	1	2.00	30.00	0	-8	0	-242	-474	-101	
56822	20	0.00	1	1.65	30.10	0	-8	0	-260	-256	17	
56930	20	0.00	1	1.83	30.00	0	-8	0	-248	-176	103	
57038	20	0.00	1	2.00	30.00	0	-8	0	-267	-373	-31	
57147	20	0.00	1	2.09	30.10	0	-8	0	-269	-402	-107	
57254	20	0.00	2	2.35	30.10	0	-8	0	-282	-205	-10	
57369	20	0.00	2	2.17	30.10	0	-8	0	-269	-187	72	
57476	20	0.00	2	2.26	30.10	0	-8	0	-288	-189	10	
57585	20	0.00	2	2.35	30.10	0	-8	0	-256	-398	-57	
57692	20	0.00	2	1.65	30.10	0	-7	0	-152	-345	-56	
57802	20	0.00	2	2.44	30.10	0	-7	0	-307	-160	65	
57909	20	0.00	2	1.74	30.10	0	-7	0	-320	-167	58	
58017	20	0.00	2	2.00	30.10	0	-8	0	-212	-333	-74	
58126	20	0.00	2	2.00	30.10	0	-8	0	-232	-292	-90	
58233	20	0.00	2	2.09	30.10	0	-8	0	-307	-322	5	
58342	20	0.00	2	2.35	30.10	0	-8	0	-267	-172	46	
58456	20	0.00	2	2.26	30.10	0	-7	0	-209	-203	-53	
58564	20	0.00	2	2.52	30.10	0	-7	0	-373	-400	-40	
58672	20	0.00	2	2.26	30.10	0	-8	0	-254	-257	29	
58780	20	0.00	2	2.00	30.10	0	-8	0	-192	-263	20	
58888	20	0.00	2	2.78	30.10	0	-8	0	-336	-376	-70	
58996	20	0.00	2	2.26	30.10	0	-8	0	-235	-317	11	
59104	20	0.00	2	2.17	30.10	0	-7	0	-234	-103	61	
59213	20	0.00	2	2.44	30.10	0	-7	0	-308	-227	-4	
59321	20	0.00	2	2.00	30.10	0	-8	0	-251	-419	-72	
59429	20	0.00	2	1.91	30.10	0	-8	0	-234	-283	-28	
59538	20	0.00	2	2.09	30.10	0	-8	0	-317	-310	-4	
59652	20	0.00	2	2.26	30.10	0	-8	0	-257	-338	-2	
59759	20	0.00	2	2.35	30.10	0	-8	0	-243	-239	-54	
59867	20	0.00	2	2.00	30.10	0	-8	0	-321	-155	6	
59976	20	0.00	2	2.17	30.10	0	-8	0	-247	-146	29	
60083	20	0.00	2	2.26	30.10	0	-8	0	-261	-263	-14	
60192	20	0.00	2	2.17	30.10	0	-8	0	-265	-456	-51	
60301	20	0.00	2	2.17	30.10	0	-8	0	-294	-300	-30	
60408	20	0.00	2	2.00	30.10	0	-7	0	-238	-271	19	
60517	20	0.00	2	2.52	30.10	0	-7	0	-283	-299	-32	
60624	20	0.00	2	2.17	30.10	0	-8	0	-271	-288	-65	
60733	20	0.00	2	2.35	30.10	0	-7	0	-217	-241	4	
60847	20	0.00	2	2.09	30.10	0	-7	0	-302	-184	43	
60955	20	0.00	2	1.74	30.10	0	-8	0	-284	-233	-5	
61063	20	0.00	2	1.56	30.10	0	-8	0	-213	-284	-40	
61171	20	0.00	2	2.44	30.10	0	-7	0	-354	-292	6	
61279	20	0.00	2	2.09	30.10	0	-8	0	-274	-340	5	
61387	20	0.00	2	1.83	30.10	0	-8	0	-211	-233	-44	
61496	20	0.00	1	1.83	30.10	0	-7	0	-300	-403	-68	
61648	20	0.00	2	2.26	30.10	0	-7	0	-250	-197	38	
61756	20	0.00	1	1.74	30.10	0	-8	0	-292	-441	-3	
61863	20	0.00	2	2.17	30.10	0	-8	0	-215	-302	-85	
61978	20	0.00	2	2.44	30.10	0	-7	0	-234	-75	-76	
62085	20	0.00	2	1.83	30.10	0	-8	0	-278	-406	71	
62194	20	0.00	1	1.74	30.10	0	-8	0	-223	143	76	
62301	20	0.00	2	2.44	30.10	0	-8	0	-246	-378	-7	
62410	20	0.00	2	1.91	30.10	0	-8	0	-269	-330	-122	
62519	20	0.00	2	1.83	30.10	0	-7	0	-253	-263	-79	
62626	20	0.00	1	1.56	30.10	0	-7	0	-291	-166	3	
62735	20	0.00	1	1.56	30.10	0	-7	0	-288	-333	-7	
62843	20	0.00	1	1.56	30.10	0	-7	0	-226	-411	-97	
62951	20	0.00	1	1.91	30.10	0	-8	0	-220	-334	-48	
63059	20	0.00	1	1.65	30.10	0	-7	0	-255	-231	56	
63174	20	0.00	1	1.91	30.10	0	-7	0	-331	-181	37	
63281	20	0.00	1	1.91	30.10	0	-8	0	-237	-317	-41	
63389	20	0.00	1	1.91	30.10	0	-8	0	-208	-430	-75	
63497	20	0.00	1	2.00	30.10	0	-8	0	-326	-247	40	
63606	20	0.00	1	1.56	30.10	0	-8	0	-283	-187	76	
63714	20	0.00	1	1.74	30.10	0	-8	0	-231	-304	-96	
63822	20	0.00	1	1.91	30.10	0	-8	0	-274	-523	-136	
63931	20	0.00	1	2.00	30.10	0	-8	0	-274	-314	-16	
64038	20	0.00	1	1.91	30.10	0	-8	0	-272	-138	68	
64147	20	0.00	1	2.09	30.10	0	-8	0	-264	-279	-16	
64261	20	0.00	1	2.26	30.10	0	-8	0	-225	-456	-122	
64369	20	0.00	1	1.91	30.10	0	-8	0	-243	-294	-43	
64476	20	0.00	1	2.09	30.10	0	-7	0	-280	-155	66	
64585	20	0.00	1	1.65	30.10	0	-8	0	-263	-259	-3	
64693	20	0.00	1	1.48	30.10	0	-8	0	-241	-383	-83	
64801	20	0.00	1	1.56	30.10	0	-7	0	-272	-319	-66	
64910	20	0.00	1	1.91	30.10	0	-8	0	-291	-174	35	
65017	20	0.00	1	1.83	30.10	0	-7	0	-268	-240	4	
65126	20	0.00	1	1.30	30.10	0	-8	0	-246	-295	-66	
65234	20	0.00	1	1.48	30.10	0	-8	0	-260	-373	-68	
65342	20	0.00	1	1.83	30.10	0	-8	0	-260	-274	-4	
65456	20	0.00	1	2.17	30.10	0	-7	0	-276	-207	54	
65564	20	0.00	1	2.17	30.10	0	-8	0	-274	-301	-33	
65672	20	0.00	1	2.00	30.10	0	-8	0	-272	-336	-69	
65780	20	0.00	1	2.17	30.10	0	-7	0	-234	-260	-6	
65888	20	0.00	1	2.09	30.20	0	-7	0	-291	-204	9	
65997	20	0.00	1	1.30	30.20	0	-8	0	-260	-214	-7	
66105	20	0.00	1	1.74	30.20	0	-7	0	-245	-267	-12	
66213	20	0.00	1	1.22	30.20	0	-8	0	-267	-303	-1	
66322	20	0.00	1	1.48	30.20	0	-8	0	-264	-215	32	
66429	20	0.00	1	0.43	30.20	0	-8	0	-213	-265	-20	
66545	20	0.00	1	0.43	30.20	0	-8	0	-225	-389	-76	
66652	20	0.00	1	0.25	30.20	0	-7	0	-260	-424	6	
66760	20	0.00	0	0.86	30.20	0	-7	0	-327	-84	42	
66868	20	0.00	0	0.78	30.20	0	-8	0	-265	-272	19	
66976	20	0.00	1	1.48	30.20	0	-7	0	-251	-480	-41	
67085	20	0.00	1	1.48	30.20	0	-7	0	-239	-191	-45	
67193	20	0.00	1	1.56	30.20	0	-8	0	-257	-298	-42	
67301	20	0.00	1	1.65	30.20	0	-8	0	-284	-271	-34	
67409	20	0.00	1	1.74	30.20	0	-8	0	-220	-312	48	
67518	20	0.00	1	2.26	30.20	0	-7	0	-270	-280	-7	
67625	20	0.00	1	2.52	30.20	0	-7	0	-269	-368	-75	
67740	20	0.00	1	1.74	30.20	0	-7	0	-231	-333	-18	
67891	20	0.00	1	1.65	30.20	0	-8	0	-302	-114	16	
67999	20	0.00	1	1.74	30.20	0	-8	0	-244	-243	-25	
68107	20	0.00	1	1.74	30.20	0	-8	0	-325	-205	32	
68215	20	0.00	1	1.74	30.20	0	-8	0	-319	-254	3	
68324	20	0.00	1	0.60	30.20	0	-7	0	-239	-181	-5	
68432	20	0.00	1	1.91	30.20	0	-7	0	-331	-660	-24	
68540	20	0.00	1	1.04	30.20	0	-7	0	-428	-576	51	
68648	20	0.00	1	0.78	30.20	0	-8	0	-177	-187	99	
68757	20	0.00	1	0.86	30.20	0	-7	0	-382	351	44	
68864	20	0.00	1	1.13	30.20	0	-7	0	-411	390	-108	
68979	20	0.00	1	0.86	30.20	0	-7	0	-218	-1195	-32	
69086	20	0.00	1	1.13	30.20	0	-7	0	-197	-324	-102	
69195	20	0.00	1	1.48	30.20	0	-7	0	-259	-646	-46	
69303	20	0.00	1	1.74	30.20	0	-7	0	-348	-259	-24	
69411	20	0.00	1	1.30	30.20	0	-7	0	-251	179	31	
69519	20	0.00	1	1.56	30.20	0	-7	0	-249	191	51	
69627	20	0.00	1	1.65	30.20	0	-8	0	-291	17	2	
69736	20	0.00	1	2.09	30.20	0	-7	0	-212	-135	-10	
69843	20	0.00	1	2.09	30.20	0	-7	0	-213	-309	11	
69952	20	0.00	1	2.09	30.20	0	-7	0	-293	-265	-56	
70066	20	0.00	1	1.83	30.20	0	-7	0	-209	-274	0	
70174	20	0.00	1	1.83	30.20	0	-7	0	-281	-172	-8	
70281	20	0.00	1	1.65	30.20	0	-7	0	-298	-374	-72	
70390	20	0.00	1	1.48	30.20	0	-8	0	-223	-287	-36	
70499	20	0.00	1	1.91	30.20	0	-8	0	-263	-147	22	
70606	20	0.00	1	1.56	30.20	0	-8	0	-303	-187	56	
70715	20	0.00	1	0.34	30.20	0	-8	0	-519	-1094	-605	
70823	20	0.00	1	0.43	30.30	-1	-7	2	245	-3815	-339	
70932	20	0.00	1	0.08	30.30	0	-10	-1	599	-1184	-762	
71039	20	0.00	0	0.08	30.30	0	-10	1	-307	4599	966	
71147	20	0.00	0	0.34	30.30	0	-8	-1	-390	1647	-365	
71262	20	0.00	0	0.08	30.30	-5	-8	-4	-750	2205	1017	
71369	20	0.00	0	-0.27	30.30	0	-8	0	12	-1521	513	
71479	20	0.00	0	-0.80	30.30	0	-7	-1	-955	3110	3	
71588	20	0.00	0	-1.15	30.30	0	-6	0	-610	1363	31	
71697	20	0.00	0	-0.80	30.30	-1	-6	0	-77	-1138	-279	
71806	20	0.00	0	-1.06	30.30	0	-7	-1	-795	711	-576	
71916	20	0.00	0	-0.97	30.30	0	-7	-1	-601	1991	-448	
72024	20	0.00	0	-0.80	30.30	0	-9	-1	230	-5047	-529	
72134	20	0.00	0	-0.97	30.30	1	-8	-1	-404	247	-117	
72243	20	0.00	0	-0.80	30.30	0	-8	0	-326	533	578	
72359	20	0.00	0	-0.62	30.30	0	-8	0	-1014	-2258	220	
72468	20	0.00	0	-0.45	30.30	0	-8	-1	-73	-4611	-264	
72576	20	0.00	0	-0.80	30.30	0	-8	0	251	-2659	282	
72686	20	0.00	0	-0.53	30.30	0	-7	0	-526	1013	375	
72794	20	0.00	0	-0.80	30.30	0	-7	0	-497	-494	370	
72904	20	0.00	0	-0.53	30.30	0	-8	0	-14	-1560	28	
73013	20	0.00	0	-0.53	30.30	0	-7	0	-238	-750	58	
73123	20	0.00	0	-0.71	30.30	0	-8	0	-347	65	60	
73232	20	0.00	0	-0.71	30.30	0	-8	0	-264	-900	-86	
73341	20	0.00	0	-0.53	30.30	0	-8	-1	-223	-434	-143	
73457	20	0.00	0	-1.32	30.30	0	-8	0	-393	-353	-249	
73565	20	0.00	0	-1.06	30.30	0	-8	0	-267	-818	-204	
73674	20	0.00	0	-0.62	30.30	0	-8	0	-217	-388	-163	
73784	20	0.00	0	-0.97	30.30	0	-7	0	-427	-657	171	
73893	20	0.00	0	-0.53	30.30	0	-7	0	-197	262	13	
74002	20	0.00	0	-0.71	30.30	0	-7	0	-329	-329	-65	
74111	20	0.00	0	-0.88	30.30	0	-8	0	-515	-143	248	
74264	20	0.00	0	-0.01	30.30	0	-7	0	-47	977	98	
74372	20	0.00	0	-0.97	30.30	0	-8	0	-404	-182	450	
74482	20	0.00	0	-0.71	30.30	0	-7	3	-264	2456	102	
74598	20	0.00	0	-0.27	30.30	0	-7	0	-275	-126	390	
74706	20	0.00	0	0.17	30.30	0	-8	0	475	337	351	
74814	20	0.00	0	-0.71	30.30	0	-7	0	127	1373	-380	
74923	20	0.00	0	-0.45	30.30	0	-8	-1	-262	875	734	
75033	20	0.00	0	0.08	30.30	-1	-8	0	-609	2431	105	
75140	20	0.00	0	-0.71	30.30	0	-7	0	-96	-2397	149	
75250	20	0.00	0	-0.80	30.30	0	-8	0	30	-736	-463	
75359	20	0.00	0	-0.53	30.30	0	-7	0	-380	1582	-502	
75468	20	0.00	0	-0.45	30.30	0	-7	-1	-792	-2800	-71	
75578	20	0.00	0	-0.45	30.30	0	-8	-1	-316	1471	-321	
75687	20	0.00	0	-0.45	30.30	0	-8	0	-80	-350	-199	
75794	20	0.00	0	-0.71	30.30	0	-7	0	-593	2094	557	
75905	20	0.00	0	-0.53	30.30	0	-7	0	-538	1334	-28	
76014	20	0.00	0	-0.62	30.30	0	-8	0	182	-1088	22	
76123	20	0.00	0	-0.80	30.30	0	-8	0	89	78	1	
76232	20	0.00	0	-0.62	30.30	0	-7	0	-379	-698	343	
76341	20	0.00	0	-0.62	30.30	0	-7	-1	-804	849	-131	
76451	20	0.00	0	-1.23	30.30	0	-8	0	-352	815	-385	
76561	20	0.00	0	-0.71	30.30	0	-8	0	-233	1254	-599	
76669	20	0.00	0	-0.27	30.30	0	-8	0	-197	432	-486	
76779	20	0.00	0	-0.71	30.30	0	-8	0	-379	-399	-112	
76894	20	0.00	0	-0.53	30.30	0	-8	0	-127	-952	70	
77003	20	0.00	0	-0.97	30.30	0	-8	0	-153	-594	174	
77113	20	0.00	0	-1.15	30.30	0	-7	0	-443	-245	144	
77221	20	0.00	0	-1.06	30.30	0	-7	0	-323	-121	-103	
77331	20	0.00	0	-0.97	30.30	0	-7	0	-354	150	110	
77439	20	0.00	0	-1.06	30.30	0	-7	0	-270	-86	-83	
77550	20	0.00	0	-1.23	30.30	0	-7	0	-313	576	-173	
77658	20	0.00	0	-0.62	30.30	0	-7	-1	-103	-644	437	
77767	20	0.00	-1	-1.50	30.30	0	-8	0	-263	695	112	
77877	20	0.00	-1	-1.23	30.40	0	-7	-1	-388	-591	291	
77994	20	0.00	-1	-1.15	30.30	0	-8	-1	-595	-3064	23	
78104	20	0.00	-1	-0.88	30.30	0	-7	-1	-257	-4306	-237	
78214	20	0.00	-1	-1.23	30.30	0	-8	0	-391	120	-295	
78325	20	0.00	-1	-1.15	30.30	0	-7	0	-614	-108	-353	
78435	20	0.00	-1	-1.06	30.40	0	-8	-1	-379	1974	-324	
78545	20	0.00	-1	-1.06	30.40	0	-8	0	25	-1130	41	
78655	20	0.00	-1	-0.80	30.30	0	-8	0	-447	753	12	
78765	20	0.00	0	-0.88	30.40	0	-8	0	-507	710	-103	
78875	20	0.00	-1	-1.23	30.30	0	-8	0	52	-620	-129	
78984	20	0.00	-1	-0.97	30.30	0	-8	0	-161	157	-120	
79102	20	0.00	0	-0.88	30.30	0	-8	0	-365	3908	13	
79210	20	0.00	-1	-1.41	30.40	0	-7	0	-438	134	108	
79320	20	0.00	-1	-1.41	30.30	0	-7	-1	-335	1920	-53	
79431	20	0.00	-1	-1.23	30.40	0	-7	0	-332	500	-262	
79540	20	0.00	-1	-0.80	30.30	0	-7	-1	-26	-1865	391	
79651	20	0.00	-1	-0.71	30.30	0	-7	-1	122	-4033	257	
79762	20	0.00	0	-0.18	30.30	0	-7	0	-193	-2066	-64	
79870	20	0.00	0	-0.27	30.30	0	-8	0	-464	-589	-112	
79980	20	0.00	0	-0.80	30.30	0	-8	0	-311	-1232	101	
80089	20	0.00	0	-1.06	30.30	0	-8	-1	-61	6695	542	
80205	20	0.00	0	-0.10	30.30	0	-8	0	-5	1571	127	
80314	20	0.00	0	1.30	30.30	0	-8	0	-272	-711	218	
80421	20	0.00	0	1.65	30.20	0	-8	0	-406	178	-27	
80530	20	0.00	0	2.09	30.20	0	-8	0	-338	-439	-32	
80682	20	0.00	0	2.17	30.20	0	-7	0	-241	-205	16	
80790	20	0.00	1	2.35	30.20	0	-8	0	-361	-188	13	
80898	20	0.00	0	0.34	30.30	0	-7	0	-268	-307	-20	
81006	20	0.00	0	0.34	30.30	0	-8	0	-173	-405	-9	
81114	20	0.00	1	1.91	30.20	0	-7	0	-320	-593	-28	
81222	20	0.00	1	2.61	30.20	0	-7	-1	-329	-437	-10	
81331	20	0.00	1	2.09	30.20	0	-8	-1	-109	-412	59	
81445	20	0.00	1	2.09	30.20	0	-8	0	-237	29	24	
81553	20	0.00	1	2.52	30.20	0	-7	0	-368	-700	-48	
81661	20	0.00	1	2.35	30.20	0	-8	-1	-301	-235	24	
81769	20	0.00	2	2.52	30.20	0	-8	0	-121	-22	39	
81877	20	0.00	2	2.35	30.20	0	-8	0	-234	-746	-19	
81986	20	0.00	2	2.35	30.20	-2	-7	0	-539	-9418	-207	
82093	20	0.00	2	2.17	30.20	0	-8	0	-14	-8489	-34	
82202	20	0.00	2	2.00	30.30	0	-7	0	-226	1014	-175	
82309	20	0.00	2	1.74	30.30	0	-8	-1	516	4160	954	
82418	20	0.00	2	2.17	30.20	0	-7	0	-320	-659	174	
82533	20	0.00	2	1.83	30.30	0	-8	0	-248	482	-113	
82640	20	0.00	2	2.35	30.30	0	-7	-1	-539	-4335	-578	
82749	20	0.00	2	2.17	30.30	0	-7	0	-327	917	29	
82856	20	0.00	2	2.26	30.30	0	-8	0	-275	-440	65	
82965	20	0.00	2	2.17	30.30	0	-8	0	-141	-1026	-153	
83073	20	0.00	2	2.26	30.30	0	-7	0	-251	-23	-70	
83181	20	0.00	2	1.91	30.30	0	-8	0	-340	283	52	
83289	20	0.00	2	1.56	30.30	0	-7	0	-351	-149	232	
83397	20	0.00	2	2.00	30.30	0	-8	0	-383	160	78	
83505	20	0.00	2	2.17	30.30	0	-7	0	-204	-309	-24	
83614	20	0.00	2	2.52	30.30	0	-8	0	-219	-516	-1	
83729	20	0.00	2	1.91	30.30	0	-8	0	-349	-246	119	
83835	20	0.00	2	2.35	30.30	0	-8	0	-278	-1194	75	
83944	20	0.00	2	2.26	30.30	0	-8	0	-134	-163	-131	
84052	20	0.00	2	1.91	30.30	0	-7	0	-241	-1152	-47	
84160	20	0.00	2	2.00	30.30	0	-7	0	-354	333	51	
84268	20	0.00	2	2.70	30.30	0	-7	-1	-377	503	17	
84376	20	0.00	2	2.00	30.30	0	-7	0	-282	-1282	21	
84484	20	0.00	2	2.44	30.30	0	-8	0	-186	1438	12	
84593	20	0.00	2	1.56	30.30	-1	-8	0	-341	-5763	369	
84700	20	0.00	2	1.83	30.30	-1	-7	0	-660	2431	329	
84816	20	0.00	2	2.00	30.30	0	-7	-1	-338	-2834	194	
84923	20	0.00	2	2.44	30.30	-2	-7	0	182	-1256	-14	
85031	20	0.00	2	1.65	30.30	0	-7	-1	-178	1874	-73	
85140	20	0.00	2	2.44	30.30	0	-7	0	-313	-1026	104	
