Ms	Code	A0	CA	MA	T	AX	AY	AZ	GX	GY	GZ
8904	20	0.00	0	-0.07	27.60	0	-8	-1	162	-1666	137	
9013	20	0.00	0	-0.16	27.60	1	-7	-3	-629	1812	-455	
9120	20	0.00	0	0.11	27.60	0	-8	0	-788	2140	-133	
9234	20	0.00	0	0.11	27.60	0	-7	-1	63	-8148	272	
9338	20	0.00	0	0.20	27.60	0	-8	0	94	-1245	8	
9445	20	0.00	0	0.02	27.60	0	-8	-1	109	5539	-753	
9552	20	0.00	0	-0.69	27.60	0	-8	0	-278	38	-78	
9660	20	0.00	0	-0.25	27.60	0	-8	0	-258	-508	407	
9768	20	0.00	0	0.02	27.60	0	-8	0	-283	-61	-184	
9876	20	0.00	0	-0.07	27.60	2	-8	0	-206	706	-409	
9983	20	0.00	0	-0.25	27.60	0	-7	0	-134	-2788	144	
10092	20	0.00	0	0.02	27.60	0	-8	0	-61	-349	57	
10200	20	0.00	0	0.46	27.60	0	-8	0	-142	-594	32	
10308	20	0.00	0	0.11	27.60	0	-8	0	-136	108	-58	
10460	20	0.00	0	0.02	27.60	0	-8	0	-455	-281	56	
10565	20	0.00	0	-0.25	27.60	1	-8	0	-429	-965	778	
10674	20	0.00	0	-0.07	27.60	0	-10	-1	-205	-878	376	
10783	20	0.00	0	-0.33	27.60	2	-7	0	167	677	-190	
10892	20	0.00	0	-0.69	27.60	0	-7	0	87	-1369	336	
11001	20	0.00	0	-0.07	27.60	0	-7	0	-388	3213	-332	
11111	20	0.00	0	0.11	27.60	1	-8	0	-541	549	-242	
11218	20	0.00	0	-0.16	27.60	0	-8	0	-546	-1065	-144	
11328	20	0.00	0	-0.60	27.60	0	-8	0	-229	-30	68	
11437	20	0.00	0	-0.60	27.60	1	-7	0	-404	4214	-103	
11553	20	0.00	0	-0.86	27.60	0	-7	0	-541	208	-516	
11659	20	0.00	0	0.02	27.60	1	-8	0	-896	117	-223	
11767	20	0.00	0	-0.69	27.60	0	-7	1	-439	-38	589	
11877	20	0.00	0	-0.69	27.60	1	-8	0	-167	520	66	
11985	20	0.00	0	-0.42	27.60	0	-8	0	-465	790	-217	
12095	20	0.00	0	-0.07	27.60	0	-7	0	-321	71	175	
12203	20	0.00	0	-0.60	27.60	0	-7	2	-328	-534	173	
12313	20	0.00	0	-0.33	27.60	0	-8	0	39	-2554	59	
12423	20	0.00	0	-0.16	27.60	0	-8	0	-211	-405	-34	
12531	20	0.00	0	-0.07	27.60	0	-7	0	-243	-383	25	
12641	20	0.00	0	-0.33	27.60	0	-8	0	-242	-532	-112	
12756	20	0.00	0	-0.25	27.60	1	-7	0	-557	2487	-435	
12863	20	0.00	0	-0.25	27.60	0	-7	0	-628	-257	89	
12971	20	0.00	0	-0.25	27.60	0	-7	0	283	72	578	
13081	20	0.00	0	0.20	27.60	0	-8	0	-215	-319	-472	
13190	20	0.00	0	-0.16	27.60	0	-8	0	-737	-5689	-177	
13299	20	0.00	0	-0.07	27.60	1	-8	0	-639	3142	501	
13408	20	0.00	0	-0.33	27.60	0	-7	-1	800	1203	150	
13516	20	0.00	0	-0.77	27.60	0	-8	0	520	-3887	-56	
13626	20	0.00	0	-0.42	27.60	0	-8	0	-218	-1080	-547	
13735	20	0.00	0	-0.42	27.60	0	-7	0	-912	5562	-238	
13851	20	0.00	0	-0.60	27.60	4	-8	-2	-1026	538	450	
13956	20	0.00	0	-0.16	27.60	0	-8	-1	-240	-608	207	
14066	20	0.00	0	-0.25	27.60	0	-8	0	-184	-711	-875	
14176	20	0.00	0	-0.07	27.60	0	-7	0	-753	-592	-274	
14284	20	0.00	0	0.02	27.60	0	-8	0	-455	-2432	536	
14393	20	0.00	0	-0.33	27.60	0	-8	0	-74	-125	357	
14502	20	0.00	0	-0.16	27.60	0	-8	0	31	43	-154	
14611	20	0.00	0	0.02	27.60	0	-8	0	-503	755	-189	
14719	20	0.00	0	0.46	27.60	3	-9	-1	647	2580	-591	
14827	20	0.00	0	0.02	27.60	1	-8	0	579	-1833	230	
14943	20	0.00	0	-0.16	27.60	0	-7	0	-59	-2510	-99	
15048	20	0.00	0	-0.25	27.60	-1	-8	-1	-374	3363	-323	
15158	20	0.00	0	0.28	27.60	1	-7	0	-619	1092	234	
15265	20	0.00	0	-0.16	27.60	0	-7	0	-89	-4209	255	
15375	20	0.00	0	0.02	27.60	0	-8	-1	54	-3175	-174	
15483	20	0.00	0	-0.25	27.60	0	-8	0	-485	-4717	-15	
15592	20	0.00	0	0.20	27.60	0	-7	0	-465	-885	-92	
15700	20	0.00	0	-0.16	27.60	1	-8	0	-102	3849	-52	
15809	20	0.00	0	0.02	27.60	0	-7	0	27	-3483	23	
15917	20	0.00	0	0.20	27.60	0	-7	2	-166	-1559	398	
16033	20	0.00	0	-0.07	27.60	0	-8	-1	-1576	13465	-74	
16139	20	0.00	0	-0.25	27.60	1	-8	0	725	-6442	-904	
16248	20	0.00	0	-0.25	27.60	1	-7	0	331	-686	168	
16358	20	0.00	0	-0.33	27.60	0	-8	1	-514	-1756	567	
16466	20	0.00	0	-0.07	27.60	0	-8	0	-614	6032	-371	
16576	20	0.00	0	-0.16	27.60	0	-8	0	7	-5042	-806	
16685	20	0.00	0	0.20	27.60	0	-8	1	-50	-898	199	
16793	20	0.00	0	-0.16	27.60	0	-8	0	-184	1396	583	
16903	20	0.00	0	-0.25	27.60	0	-8	0	-242	-2029	-244	
17011	20	0.00	0	-0.25	27.70	1	-8	0	-223	-1601	-332	
17128	20	0.00	0	0.11	27.60	0	-8	0	-181	-793	98	
17232	20	0.00	0	-0.07	27.60	0	-8	0	-297	99	214	
17342	20	0.00	0	-0.07	27.60	0	-8	0	-222	-363	-197	
17488	20	0.00	0	-0.16	27.70	2	-7	0	239	-7089	474	
17594	20	0.00	0	-0.33	27.70	0	-8	0	-59	-471	750	
17703	20	0.00	0	0.02	27.60	0	-7	0	-488	411	-108	
17811	20	0.00	0	0.11	27.60	0	-8	0	-515	-1144	-491	
17919	20	0.00	0	0.02	27.70	0	-7	0	389	-2351	-134	
18028	20	0.00	0	0.02	27.60	3	-8	-2	-642	-2188	398	
18135	20	0.00	0	0.20	27.70	0	-8	-2	-172	2865	263	
18244	20	0.00	0	-0.16	27.70	0	-8	0	291	-12311	-199	
18360	20	0.00	0	-0.25	27.70	-1	-8	1	-1099	3815	-709	
18466	20	0.00	0	0.20	27.70	1	-7	-1	-16	-2139	-137	
18574	20	0.00	0	-0.51	27.70	0	-8	-1	-691	-379	-65	
18683	20	0.00	0	-0.16	27.70	0	-8	0	-341	-1788	135	
18793	20	0.00	0	-0.16	27.70	0	-7	0	-222	994	409	
18901	20	0.00	0	-0.42	27.70	1	-8	-2	-653	10424	-580	
19011	20	0.00	0	-0.16	27.70	1	-8	0	259	-1179	-210	
19119	20	0.00	0	-0.51	27.70	1	-7	0	-492	3966	285	
19229	20	0.00	0	-0.51	27.70	0	-8	0	-607	-3236	123	
19339	20	0.00	0	-0.69	27.70	0	-8	0	-819	2008	507	
19454	20	0.00	0	-0.51	27.70	0	-8	0	218	709	-445	
19560	20	0.00	0	-0.86	27.70	1	-8	-1	-367	-1911	-52	
19669	20	0.00	0	-0.60	27.70	1	-8	0	-272	-3472	33	
19778	20	0.00	0	-0.07	27.70	0	-8	0	-632	585	32	
19887	20	0.00	0	-0.51	27.70	0	-8	0	-291	-527	255	
19997	20	0.00	0	-0.60	27.70	1	-8	0	-249	281	96	
20106	20	0.00	0	-0.25	27.70	0	-8	0	-269	967	-4	
20215	20	0.00	0	-0.60	27.70	0	-8	0	-126	-734	-73	
20325	20	0.00	0	0.11	27.70	0	-8	0	-269	-453	40	
20432	20	0.00	0	-0.33	27.70	0	-8	0	-344	86	19	
20548	20	0.00	0	-0.33	27.70	0	-8	0	-249	-308	-20	
20654	20	0.00	0	0.02	27.70	0	-8	0	-166	-463	-23	
20762	20	0.00	0	-0.07	27.70	0	-8	0	-257	-193	16	
20872	20	0.00	0	0.28	27.70	0	-8	0	-314	-160	-28	
20980	20	0.00	0	-0.42	27.70	0	-8	0	-184	-379	21	
21089	20	0.00	0	-0.33	27.70	0	-8	0	-181	-348	-17	
21198	20	0.00	0	-0.25	27.70	0	-8	0	-294	-108	-15	
21308	20	0.00	0	-0.33	27.70	0	-8	0	-309	-190	-16	
21416	20	0.00	0	-0.16	27.70	0	-8	0	-164	-433	9	
21526	20	0.00	0	-0.25	27.70	0	-8	0	-204	-336	-25	
21642	20	0.00	0	-0.07	27.70	0	-8	0	-309	-169	19	
21747	20	0.00	0	-0.51	27.70	0	-8	0	-284	-258	-31	
21857	20	0.00	0	-0.16	27.70	0	-8	0	-185	-412	-22	
21966	20	0.00	0	-0.69	27.70	0	-8	0	-265	-267	11	
22075	20	0.00	0	-0.42	27.70	0	-8	0	-321	-136	-23	
22184	20	0.00	0	-0.51	27.70	0	-8	0	-213	-326	-12	
22294	20	0.00	0	-0.69	27.70	0	-8	0	-176	-408	22	
22402	20	0.00	0	-0.60	27.70	0	-8	0	-285	-204	-34	
22512	20	0.00	0	0.02	27.70	0	-8	0	-295	-202	-13	
22621	20	0.00	0	-0.69	27.70	0	-8	0	-178	-341	-1	
22729	20	0.00	0	-0.25	27.70	0	-8	0	-211	-361	-1	
22845	20	0.00	0	-0.07	27.70	0	-8	0	-303	-174	12	
22951	20	0.00	0	-0.25	27.70	0	-8	0	-247	-276	4	
23060	20	0.00	0	-0.25	27.70	0	-8	0	-197	-390	-8	
23169	20	0.00	0	0.02	27.70	0	-8	0	-266	-275	-12	
23278	20	0.00	0	-0.07	27.70	0	-8	0	-279	-137	-16	
23386	20	0.00	0	-0.42	27.70	0	-8	0	-254	-313	-2	
23496	20	0.00	0	-0.33	27.70	0	-8	0	-191	-394	2	
23606	20	0.00	0	-0.07	27.70	0	-8	0	-296	-214	3	
23714	20	0.00	0	0.02	27.70	0	-8	0	-294	-171	27	
23823	20	0.00	0	-0.07	27.70	0	-8	0	-191	-339	-5	
23938	20	0.00	0	-0.25	27.70	0	-8	0	-181	-321	-17	
24045	20	0.00	0	0.11	27.70	0	-8	0	-300	-181	0	
24153	20	0.00	0	-0.25	27.70	0	-8	0	-256	-251	-13	
24262	20	0.00	0	-0.51	27.70	0	-8	0	-209	-346	-6	
24371	20	0.00	0	-0.33	27.70	0	-8	0	-255	-274	-10	
24517	20	0.00	0	-0.16	27.70	0	-8	0	-299	-206	-12	
24623	20	0.00	0	-0.07	27.70	0	-8	0	-217	-334	-49	
24732	20	0.00	0	-0.33	27.70	0	-8	0	-208	-314	-7	
24842	20	0.00	0	-0.07	27.70	0	-8	0	-288	-212	9	
24950	20	0.00	0	0.02	27.70	0	-8	0	-276	-251	0	
25059	20	0.00	0	0.20	27.70	0	-8	0	-203	-384	-14	
25173	20	0.00	0	-0.42	27.70	0	-8	0	-211	-273	-5	
25280	20	0.00	0	-0.60	27.70	0	-8	0	-284	-192	-24	
25388	20	0.00	0	-0.25	27.70	0	-8	0	-253	-270	9	
25498	20	0.00	0	-0.25	27.70	0	-8	0	-206	-364	-25	
25608	20	0.00	0	-0.16	27.70	0	-8	0	-251	-228	-14	
25716	20	0.00	0	-0.25	27.70	0	-8	0	-315	-263	-4	
25826	20	0.00	0	-0.16	27.70	0	-8	0	-225	-311	-18	
25935	20	0.00	0	0.28	27.70	0	-8	0	-216	-342	18	
26043	20	0.00	0	-0.07	27.70	0	-8	0	-280	-229	-3	
26152	20	0.00	0	0.02	27.70	0	-8	0	-261	-193	-26	
26267	20	0.00	0	0.02	27.70	0	-8	0	-196	-353	3	
26371	20	0.00	0	-0.33	27.70	0	-8	0	-218	-305	-12	
26481	20	0.00	0	-0.07	27.70	0	-7	0	-298	-216	-26	
26591	20	0.00	0	0.02	27.70	0	-8	0	-242	-273	2	
26698	20	0.00	0	-0.07	27.70	0	-8	0	-183	-344	0	
26808	20	0.00	0	-0.33	27.70	0	-8	0	-270	-289	-11	
26917	20	0.00	0	-0.69	27.70	0	-8	0	-282	-230	-4	
27026	20	0.00	0	-0.25	27.70	0	-8	0	-237	-295	-5	
27135	20	0.00	0	-0.51	27.70	0	-8	0	-223	-326	-5	
27244	20	0.00	0	-0.07	27.70	0	-8	0	-263	-225	9	
27353	20	0.00	0	-0.95	27.70	0	-8	0	-262	-248	2	
27469	20	0.00	0	-0.51	27.70	0	-8	0	-218	-327	-11	
27576	20	0.00	0	-0.77	27.70	0	-8	0	-220	-317	-12	
27684	20	0.00	0	-0.33	27.70	0	-8	0	-300	-237	-11	
27794	20	0.00	0	-0.51	27.70	0	-8	0	-273	-256	3	
27903	20	0.00	0	-0.25	27.70	0	-8	0	-193	-297	-12	
28012	20	0.00	0	-0.07	27.70	0	-8	0	-227	-298	4	
28121	20	0.00	0	-0.69	27.70	0	-8	0	-265	-223	-9	
28231	20	0.00	0	0.02	27.70	0	-8	0	-253	-306	-6	
28339	20	0.00	0	-0.07	27.70	0	-8	0	-222	-319	-31	
28448	20	0.00	0	-0.25	27.80	0	-8	0	-269	-250	-27	
28564	20	0.00	0	0.11	27.80	0	-8	0	-274	-220	2	
28668	20	0.00	0	-0.07	27.80	0	-8	0	-204	-306	-7	
28778	20	0.00	0	-0.95	27.80	0	-8	0	-225	-319	9	
28887	20	0.00	0	-0.07	27.80	0	-8	0	-240	-280	26	
28996	20	0.00	0	0.02	27.80	0	-8	0	-251	-216	-4	
29105	20	0.00	0	-0.07	27.80	0	-8	0	-251	-289	15	
29214	20	0.00	0	-0.60	27.80	0	-8	0	-257	-285	-31	
29323	20	0.00	0	-0.25	27.80	0	-8	0	-264	-210	-13	
29432	20	0.00	0	-0.69	27.80	0	-8	0	-242	-301	3	
29541	20	0.00	0	-0.07	27.80	0	-8	0	-209	-326	-18	
29651	20	0.00	0	0.11	27.80	0	-8	0	-264	-260	8	
29765	20	0.00	0	0.02	27.80	0	-8	0	-278	-231	13	
29870	20	0.00	0	-0.07	27.80	0	-8	0	-235	-248	-13	
29979	20	0.00	0	0.11	27.80	0	-8	0	-244	-292	-12	
30088	20	0.00	0	-0.16	27.80	0	-8	0	-264	-268	1	
30196	20	0.00	0	-0.25	27.80	0	-8	0	-268	-249	6	
30306	20	0.00	0	-0.07	27.80	0	-8	0	-248	-311	-16	
30415	20	0.00	0	-0.33	27.80	0	-8	0	-239	-286	-1	
30524	20	0.00	0	-0.60	27.80	0	-8	0	-263	-240	-14	
30633	20	0.00	0	-0.25	27.80	0	-8	0	-262	-267	6	
30743	20	0.00	0	-0.25	27.80	0	-8	0	-228	-313	-10	
30859	20	0.00	0	-0.33	27.80	0	-8	0	-251	-257	2	
30964	20	0.00	0	-0.25	27.80	0	-8	0	-246	-248	-2	
31074	20	0.00	0	-0.33	27.80	0	-8	0	-234	-303	10	
31183	20	0.00	0	-0.60	27.80	0	-8	0	-257	-324	-2	
31292	20	0.00	0	-0.42	27.80	0	-8	0	-253	-243	-17	
31401	20	0.00	0	-0.25	27.80	0	-8	0	-264	-271	-38	
31548	20	0.00	0	-0.33	27.80	0	-8	0	-247	-297	-31	
31653	20	0.00	0	-0.16	27.80	0	-8	0	-260	-259	-30	
31763	20	0.00	0	-0.25	27.80	0	-8	0	-250	-290	-9	
31871	20	0.00	0	-0.33	27.80	0	-8	0	-272	-282	0	
31981	20	0.00	0	0.02	27.80	0	-8	0	-236	-311	-43	
32086	20	0.00	0	-0.33	27.80	0	-8	0	-257	-271	12	
32198	20	0.00	0	0.11	27.80	0	-8	0	-266	-278	-22	
32307	20	0.00	0	-0.07	27.80	0	-8	0	-238	-280	-6	
32416	20	0.00	0	0.02	27.80	0	-8	0	-235	-292	-21	
32524	20	0.00	0	0.02	27.80	0	-8	0	-268	-215	12	
32632	20	0.00	0	-0.25	27.80	0	-8	0	-239	-299	-29	
32741	20	0.00	0	-0.16	27.80	0	-8	0	-231	-311	-1	
32850	20	0.00	0	-0.51	27.80	0	-8	0	-253	-313	-36	
32960	20	0.00	0	-0.25	27.80	0	-8	0	-245	-242	-23	
33068	20	0.00	0	-0.42	27.80	0	-8	0	-231	-300	39	
33184	20	0.00	0	-0.16	27.80	0	-8	0	-238	-296	-4	
33291	20	0.00	0	-0.25	27.80	0	-8	0	-259	-263	-32	
33400	20	0.00	0	-0.16	27.80	0	-8	0	-243	-262	-10	
33509	20	0.00	0	-0.25	27.80	0	-8	0	-221	-286	8	
33618	20	0.00	0	-0.33	27.80	0	-8	0	-245	-316	12	
33727	20	0.00	0	-0.33	27.80	0	-8	0	-244	-251	10	
33836	20	0.00	0	-0.42	27.80	0	-8	0	-267	-247	0	
33946	20	0.00	0	-0.16	27.80	0	-8	0	-247	-299	-22	
34055	20	0.00	0	-0.07	27.80	0	-8	0	-231	-262	-5	
34165	20	0.00	0	-0.07	27.80	0	-8	0	-248	-274	-12	
34280	20	0.00	0	-0.51	27.80	0	-8	0	-250	-273	1	
34386	20	0.00	0	-0.07	27.80	0	-8	0	-234	-290	-7	
34495	20	0.00	0	-0.16	27.80	0	-8	0	-272	-273	-7	
34604	20	0.00	0	0.02	27.80	0	-8	0	-255	-285	-26	
34712	20	0.00	0	-0.25	27.80	0	-8	0	-259	-309	3	
34822	20	0.00	0	-0.07	27.80	0	-8	0	-215	-309	-52	
34931	20	0.00	0	-0.16	27.80	0	-8	0	-276	-266	1	
35040	20	0.00	0	-0.16	27.80	0	-8	0	-244	-270	-9	
35149	20	0.00	0	0.11	27.80	0	-8	0	-214	-277	-6	
35258	20	0.00	0	0.28	27.80	0	-8	0	-212	-325	-9	
35365	20	0.00	0	0.02	27.80	0	-8	0	-242	-261	-10	
35480	20	0.00	0	0.02	27.80	0	-8	0	-250	-270	-31	
35585	20	0.00	0	-0.16	27.80	0	-7	0	-239	-285	-13	
35694	20	0.00	0	-0.07	27.80	0	-8	0	-253	-299	-24	
35804	20	0.00	0	-0.33	27.80	0	-8	0	-245	-250	1	
35913	20	0.00	0	-0.25	27.80	0	-8	0	-215	-274	3	
36022	20	0.00	0	0.28	27.80	0	-8	0	-233	-286	3	
36130	20	0.00	0	-0.16	27.80	0	-8	0	-266	-228	-10	
36240	20	0.00	0	0.46	27.80	0	-8	0	-249	-256	4	
36347	20	0.00	0	-0.25	27.80	0	-8	0	-222	-338	0	
36457	20	0.00	0	0.02	27.80	0	-8	0	-236	-283	1	
36572	20	0.00	0	-0.16	27.80	0	-8	0	-278	-271	-8	
36677	20	0.00	0	-0.25	27.80	0	-8	0	-250	-272	-19	
36788	20	0.00	0	-0.07	27.80	0	-8	0	-235	-256	-9	
36896	20	0.00	0	-0.33	27.80	0	-8	0	-228	-271	-28	
37005	20	0.00	0	-0.60	27.80	0	-8	0	-250	-219	6	
37114	20	0.00	0	-0.25	27.80	0	-8	0	-265	-355	4	
37224	20	0.00	0	-0.07	27.80	0	-8	0	-204	-288	-12	
37332	20	0.00	0	0.37	27.80	0	-8	0	-274	-285	1	
37441	20	0.00	0	0.02	27.80	0	-8	0	-240	-209	19	
37548	20	0.00	0	-0.25	27.80	0	-8	0	-226	-302	-36	
37658	20	0.00	0	-0.77	27.80	0	-8	0	-247	-287	18	
37774	20	0.00	0	-0.33	27.80	0	-8	0	-267	-257	7	
37880	20	0.00	0	-0.33	27.80	0	-8	0	-241	-264	-22	
37989	20	0.00	0	-0.42	27.80	0	-8	0	-227	-279	15	
38098	20	0.00	0	-0.42	27.80	0	-8	0	-272	-261	-8	
38208	20	0.00	0	0.11	27.80	0	-8	0	-276	-254	-8	
38315	20	0.00	0	0.11	27.80	0	-8	0	-239	-313	-12	
38424	20	0.00	0	0.28	27.80	0	-8	0	-264	-342	-4	
38531	20	0.00	0	0.11	27.80	0	-8	0	-253	-250	-26	
38678	20	0.00	0	-0.07	27.90	0	-8	0	-248	-263	10	
38783	20	0.00	0	0.11	27.80	0	-8	0	-237	-331	-18	
38898	20	0.00	0	-0.51	27.90	0	-8	0	-244	-267	-1	
39005	20	0.00	0	-0.51	27.90	0	-8	0	-279	-284	3	
39114	20	0.00	0	-0.25	27.80	0	-8	0	-248	-281	-28	
39223	20	0.00	0	-0.77	27.80	0	-8	0	-222	-266	-3	
39332	20	0.00	0	-0.16	27.90	0	-8	0	-237	-229	5	
39441	20	0.00	0	-0.16	27.90	0	-8	0	-245	-302	-19	
39551	20	0.00	0	-0.07	27.90	0	-8	0	-251	-329	11	
39660	20	0.00	0	0.28	27.90	0	-8	0	-218	-275	-8	
39767	20	0.00	0	-0.42	27.90	0	-8	0	-284	-237	9	
39877	20	0.00	0	0.02	27.90	0	-8	0	-243	-284	-19	
39986	20	0.00	0	0.11	27.90	0	-8	0	-213	-316	-16	
40100	20	0.00	0	0.20	27.90	0	-8	0	-263	-260	-13	
40205	20	0.00	0	-0.25	27.90	0	-8	0	-270	-296	12	
40314	20	0.00	0	-0.51	27.90	0	-8	0	-225	-295	5	
40423	20	0.00	0	0.54	27.90	0	-8	0	-213	-280	0	
40531	20	0.00	0	0.37	27.90	0	-8	0	-257	-278	-5	
40640	20	0.00	0	-0.07	27.90	0	-8	0	-280	-252	-14	
40748	20	0.00	0	0.02	27.90	0	-8	0	-233	-290	26	
40857	20	0.00	0	-0.16	27.90	0	-8	0	-224	-302	-13	
40967	20	0.00	0	0.20	27.90	0	-8	0	-253	-268	13	
41074	20	0.00	0	0.37	27.90	0	-8	0	-265	-255	-10	
41189	20	0.00	0	-0.42	27.90	0	-8	0	-240	-296	-6	
41295	20	0.00	0	0.11	27.90	0	-8	0	-250	-255	-16	
41403	20	0.00	0	0.63	27.90	0	-8	0	-246	-289	3	
41511	20	0.00	0	0.54	27.90	0	-8	0	-236	-262	-28	
41620	20	0.00	0	-0.25	27.90	0	-8	0	-220	-315	4	
41728	20	0.00	0	-0.07	27.90	0	-8	0	-276	-266	-15	
41838	20	0.00	0	-0.25	27.90	0	-8	0	-230	-273	-31	
